メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
米国マツダ,ＣＸ－９ 5D 2WD,2016,ＡＴ,39,5 - すごくきれい,291 ～ 295,,2025年09月,2500,グレー,,,AC NV TV AW SR 革
米国マツダ,ＭＸ－５ミアータ オープン 2WD,1989,５ＭＴ,119,-1 - 修復歴あり,128 ～ 133,,2025年02月,1600,,,赤,AC NV TV AW SR 革
米国マツダ,ＣＸ－９ 5D 4WD,2020,ＡＴ,28,5 - すごくきれい,305 ～ 307,,2024年08月,2500,黒,,,AC NV TV AW SR 革
米国マツダ,ＣＸ－９ 5D 4WD,2020,ＡＴ,29,5 - すごくきれい,303 ～ 308,,2024年08月,2500,黒,,,AC NV TV AW SR 革
米国マツダ,ＣＸ－９ 5D 4WD,2020,ＡＴ,24,5 - すごくきれい,305 ～ 308,,2024年08月,2500,黒,,,AC NV TV AW SR 革
