メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
ジャガー,ＸＥ 4D 4WD,2017,ＡＴ,115,JA2NA,4 - きれい,54 ～ 58,2025年07月,ＸＥ Ｒ－スポーツ,2000,,赤,AC NV TV AW SR 革
ジャガー,Ｆタイプ オープン 2WD,2013,ＡＴ,26,J608A,5 - すごくきれい,303 ～ 307,2025年07月,,3000,8.3,白,AC NV TV AW SR 革
ジャガー,ＸＥ 4D 2WD,2017,ＡＴ,33,JA2NA,5 - すごくきれい,67 ～ 70,2025年07月,ＸＥ プレステージ,2000,8.9,青,AC NV TV AW 革
ジャガー,ＸＦスポーツブレイク 2WD,2020,ＡＴ,40,JB2XC,5 - すごくきれい,155 ～ 157,2025年07月,,2000,7.8,黒,AC NV TV AW SR 革
ジャガー,ＸＪ 4D 2WD,2016,ＡＴ,131,J128B,4 - きれい,75 ～ 79,2025年07月,ＸＪ ラグジュアリー,3000,,黒,AC NV TV AW SR 革
ジャガー,Ｅペイス 5D 4WD,2024,ＡＴ,2,DF2XB,5 - すごくきれい,442 ～ 446,2025年07月,Ｒ‐ダイナミック ＳＥ Ｐ２５０,2000,9.9,紺,AC NV TV AW SR 革
ジャガー,ＸＪ 4D 2WD,2006,ＡＴ,90,J72SB,-1 - 修復歴あり,11 ～ 15,2025年07月,ＸＪ８ ４．２,4200,8.4,白,AC NV TV AW SR 革
ジャガー,ＸＫ 2WD,2008,ＡＴ,98,J435A,4 - きれい,42 ～ 46,2025年07月,,4200,7.4,白,AC NV TV AW 革
ジャガー,ＸＫ クーペ 2WD,2006,ＡＴ,274,J435A,3 - 普通,20 ～ 24,2025年07月,ＸＫクーペ,4200,,白,AC NV TV AW 革
ジャガー,ＸＥ 4D 2WD,2016,ＡＴ,77,JA2NA,5 - すごくきれい,68 ～ 70,2025年07月,ＸＥ Ｒ－スポーツ,2000,7.11,シルバー,AC NV TV AW 革
ジャガー,ＸＦスポーツブレイク 4D 2WD,2018,ＡＴ,193,JB2XC,3 - 普通,39 ～ 41,2025年07月,プレステージ,2000,7.10,パール,AC NV TV AW 革
ジャガー,Ｓタイプ 4D 2WD,2005,ＡＴ,49,J01HC,4 - きれい,15 ～ 18,2025年07月,４．２ソブリン,4200,8.2,緑,AC NV TV AW SR 革
ジャガー,ＸＪ 4D 2WD,2014,ＡＴ,83,J128B,4 - きれい,44 ～ 47,2025年07月,ＸＪ プレミアムラグジュアリー,3000,,,AC NV TV AW SR 革
ジャガー,ＸＦスポーツブレイク 4D 2WD,2013,ＡＴ,59,J05PC,4 - きれい,32 ～ 36,2025年07月,２．０プレミアムラグジュアリー,2000,8.9,黒,AC NV TV AW 革
ジャガー,Ｆペイス 5D 4WD,2019,ＡＴ,55,DC2XB,5 - すごくきれい,181 ～ 185,2025年07月,ピュア,2000,8.3,黒,AC NV TV AW SR 革
ジャガー,Ｆタイプ クーペ 2WD,2014,ＡＴ,20,J60MA,5 - すごくきれい,436 ～ 439,2025年07月,Ｒクーペ,5000,7.7,グレー,AC NV TV AW SR 革
ジャガー,Ｆタイプ クーペ 2WD,2019,ＡＴ,67,J608A,5 - すごくきれい,307 ～ 313,2025年07月,クーペ,3000,8.7,白,AC NV TV AW SR 革
ジャガー,Ｘタイプ 4D 2WD,2005,ＡＴ,61,J51YB,5 - すごくきれい,18 ～ 23,2025年07月,２．０ Ｖ６ＳＥ,2100,8.5,緑,AC NV TV AW SR 革
ジャガー,Ｘタイプ 2WD,2003,ＡＴ,64,J51YA,3 - 普通,7 ～ 10,2025年07月,,2100,,赤,AC NV TV AW 革
2025年07月,2100,赤,AC NV TV AW 革,nan,nan,nan,nan,nan,,,,,
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,,,,排気量
ジャガー,ＸＪ 2WD,1999,ＡＴ,38,JLFB,3 - 普通,80 ～ 85,2025年07月,,4000,8.2,ワイン,AC NV TV AW SR 革
ジャガー,ＸＦ 4D 2WD,2013,ＡＴ,59,J05PC,4 - きれい,32 ～ 34,2025年07月,２．０プレミアムラグジュアリー,2000,8.10,黒,AC NV TV AW 革
ジャガー,ＸＦスポーツブレイク 4D 2WD,2013,ＡＴ,61,J05PC,3 - 普通,33 ～ 36,2025年07月,２．０プレミアムラグジュアリー,2000,8.8,ワイン,AC NV TV AW SR 革
ジャガー,ＸＪ 4D 2WD,2002,ＡＴ,67,J15MB,4 - きれい,27 ～ 31,2025年07月,ＸＪＲ ４．０スーパーチャージドＶ８,4000,9.6,シルバー,AC NV TV AW SR 革
ジャガー,ＸＪ 4D 2WD,2012,ＡＴ,71,J12LA,5 - すごくきれい,47 ～ 51,2025年07月,ＸＪ ラグジュアリー,5000,8.5,,AC NV TV AW SR 革
ジャガー,ＸＦスポーツブレイク 4D 2WD,2014,ＡＴ,87,J05PC,4 - きれい,25 ～ 29,2025年07月,２．０ラグジュアリー,2000,,青,AC NV TV AW 革
ジャガー,ＸＦ 4D 2WD,2013,ＡＴ,61,J05PC,3 - 普通,33 ～ 36,2025年07月,２．０プレミアムラグジュアリー,2000,8.9,ワイン,AC NV TV AW SR 革
ジャガー,ＸＪ 4D 2WD,2010,ＡＴ,89,J12LA,5 - すごくきれい,28 ～ 32,2025年07月,ＸＪ ラグジュアリー,5000,8.5,黒,AC NV TV AW SR 革
ジャガー,ＸＦ 4D 2WD,2018,ＡＴ,193,JB2XC,3 - 普通,38 ～ 41,2025年07月,プレステージ,2000,8.2,パール,AC NV TV AW 革
ジャガー,ＸＪ 2WD,2014,ＡＴ,32,J12MA,5 - すごくきれい,106 ～ 111,2025年07月,,5000,,黒,AC NV TV AW SR 革
ジャガー,ＸＦ 2WD,2020,ＡＴ,43,JB2XC,5 - すごくきれい,154 ～ 159,2025年07月,,2000,7.6,黒,AC NV TV AW SR 革
