メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
タイトヨタ,ハイラックスヴィーゴ 2WD,2013,ＡＴ,248,3 - 普通,127 ～ 130,,2025年03月,,3000,,黒,AC NV TV AW SR 革
タイトヨタ,ハイラックスヴィーゴ 4WD,2013,ＡＴ,175,-1 - 修復歴あり,165 ～ 170,,2024年02月,,3000,6.6,シルバー,AC
タイトヨタ,ハイラックスヴィーゴ 4WD,2013,ＡＴ,180,-1 - 修復歴あり,165 ～ 170,,2024年02月,,3000,6.5,シルバー,AC
タイトヨタ,ハイラックスヴィーゴ 2WD,2015,ＡＴ,174,3 - 普通,159 ～ 162,,2024年01月,,3000,5.12,黒,AC
