メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
ダイハツ,テリオスキッド 5D 2WD,2001,ＡＴ,149,J131G,3 - 普通,0 ～ 4,2025年09月,ＣＬリミテッド,,,赤,660 AC NV TV AW SR 革
ダイハツ,タント 5D 2WD,2015,ＡＴ,155,LA600S,3 - 普通,5 ～ 7,2025年09月,Ｘ,,,黒,660 AC NV TV AW SR
ダイハツ,ミラ 5D 2WD,2012,ＡＴ,47,L275S,3 - 普通,9 ～ 15,2025年09月,Ｘリミテッド,,,シルバー,660 AC NV TV AW
ダイハツ,タント 5D 2WD,2012,ＡＴ,81,L375S,4 - きれい,13 ～ 15,2025年09月,Ｌ,,,シルバー,660 AC NV TV AW SR
ダイハツ,ムーヴ 5D 2WD,2011,ＡＴ,66,LA100S,3 - 普通,8 ～ 12,2025年09月,Ｘリミテッド,,8.3,パール,660 AC NV TV AW
ダイハツ,ムーヴ 5D 2WD,2022,ＡＴ,14,LA150S,-1 - 修復歴あり,74 ～ 78,2025年09月,ＸリミテッドII ＳＡIII,,,シルバー,660 AC AW
ダイハツ,ミライース 5D 2WD,2018,ＡＴ,63,LA350S,4 - きれい,31 ～ 36,2025年09月,Ｘ ＳＡIII,,,白,660 AC NV TV AW
ダイハツ,ムーヴ 5D 2WD,2007,ＡＴ,56,L175S,3 - 普通,0 ～ 3,2025年09月,カスタム Ｘ,,,グレー,660 AC NV TV AW 革
ダイハツ,ミラ 3D 2WD,2011,ＡＴ,189,L275V,3 - 普通,0 ～ 4,2025年09月,ＴＸスペシャル,,,白,660 AC NV TV AW
ダイハツ,ムーヴ 5D 2WD,2014,ＡＴ,44,LA100S,-1 - 修復歴あり,7 ～ 11,2025年09月,Ｘ ＳＡ,,9.3,青,660 AC NV TV AW
ダイハツ,ミラココア 5D 2WD,2011,ＡＴ,86,L675S,4 - きれい,10 ～ 15,2025年09月,ココアＸ,,8.4,グレー,660 AC NV TV AW
ダイハツ,タント 5D 2WD,2015,ＡＴ,115,LA600S,3 - 普通,19 ～ 23,2025年09月,カスタムＸ トップエディションＳＡ,,8.4,黒,660 AC NV TV AW SR
ダイハツ,ムーヴ 5D 4WD,2015,ＡＴ,131,LA160S,3 - 普通,12 ～ 17,2025年09月,Ｘ ＳＡ,,,パール,660 AC NV TV AW
ダイハツ,ムーヴ 5D 2WD,2008,ＡＴ,124,L175S,-1 - 修復歴あり,2 ～ 6,2025年09月,Ｌ,,9.3,白,660 AC NV TV AW SR 革
ダイハツ,ミライース 5D 4WD,2016,ＡＴ,36,LA310S,3 - 普通,20 ～ 23,2025年09月,Ｌｆ ＳＡ,,,茶,660 AC AW
ダイハツ,ムーヴコンテ 5D 2WD,2011,ＣＡＴ,72,L575S,3 - 普通,5 ～ 9,2025年09月,Ｘスペシャル,,,黒,660 AC NV TV AW
ダイハツ,ムーヴ 2WD,2002,ＣＡＴ,55,L150S,3 - 普通,4 ～ 9,2025年09月,,,7.11,ゴールド,660 AC NV TV
ダイハツ,ムーヴコンテ 5D 2WD,2013,ＣＡＴ,114,L575S,3 - 普通,8 ～ 11,2025年09月,カスタム Ｘ,,8.9,黒,660 AC NV TV AW
ダイハツ,タント 5D 2WD,2010,ＡＴ,50,L375S,3 - 普通,7 ～ 11,2025年09月,カスタムＸリミテッド,,,パール,660 AC NV TV AW SR
ダイハツ,ムーヴ 5D 2WD,2006,ＣＡＴ,99,L152S,-1 - 修復歴あり,0 ～ 4,2025年09月,カスタム ＲＳ,,,パール,660 AC NV TV AW 革
ダイハツ,ムーヴ 5D 4WD,2011,ＡＴ,153,LA110S,3 - 普通,2 ～ 6,2025年09月,カスタム ＲＳ,,,シルバー,660 AC NV TV AW
ダイハツ,ハイゼットトラック 2D 2WD,2003,５ＭＴ,39,S200P,3 - 普通,12 ～ 16,2025年09月,スペシャル,,,白,660 AC NV TV AW SR 革
ダイハツ,ムーヴ 5D 2WD,2013,ＡＴ,83,LA100S,2 - 修復必要,2 ～ 4,2025年09月,Ｌ,,8.11,ピンク,660 AC NV TV AW
ダイハツ,ムーヴコンテ 5D 2WD,2008,ＣＡＴ,84,L575S,-1 - 修復歴あり,1 ～ 3,2025年09月,カスタム ＲＳ,,,茶,660 AC NV TV AW
ダイハツ,ハイゼットカーゴ 5D 2WD,2013,ＡＴ,87,S321V,3 - 普通,22 ～ 28,2025年09月,クルーズターボ,,,シルバー,660 AC NV TV AW
ダイハツ,トール 5D 2WD,2019,ＡＴ,47,M900S,4 - きれい,98 ～ 103,2025年09月,カスタムＧ ターボ ＳＡIII,1000,,黒,AC NV TV AW SR 革
ダイハツ,ムーヴ 5D 2WD,2011,ＡＴ,160,LA100S,3 - 普通,3 ～ 6,2025年09月,カスタム Ｘ,,,パール,660 AC NV TV AW
ダイハツ,タント 5D 2WD,2012,ＣＡＴ,135,L375S,3 - 普通,2 ～ 7,2025年09月,Ｘ,,,黒,660 AC NV TV AW SR
ダイハツ,ムーヴ 5D 2WD,2010,ＡＴ,150,L175S,-1 - 修復歴あり,0 ～ 3,2025年09月,Ｘ ＶＳ III,,,茶,660 AC NV TV AW
ダイハツ,ミラココア 5D 2WD,2013,ＡＴ,104,L675S,3 - 普通,4 ～ 10,2025年09月,ライトブルー,,8.4,,660 AC NV TV AW
ダイハツ,ミラ 5D 2WD,2010,ＡＴ,55,L275S,4 - きれい,11 ～ 16,2025年09月,Ｘ,,9.8,ベージュ,660 AC NV TV AW
ダイハツ,タント 5D 4WD,2021,ＡＴ,20,LA660S,-1 - 修復歴あり,115 ～ 118,2025年09月,カスタムＲＳスタイルセレクション,,9.11,,660 AC NV TV AW SR 革
ダイハツ,タント 5D 2WD,2009,ＡＴ,147,L375S,-1 - 修復歴あり,0 ～ 5,2025年09月,ワンダフルセレクション,,8.2,ベージュ,660 AC NV TV AW SR
ダイハツ,ミライース 5D 2WD,2014,ＡＴ,115,LA300S,3 - 普通,13 ～ 16,2025年09月,Ｇ スマートセレクションＳＡ,,,茶,660 AC NV TV AW
ダイハツ,ムーヴ 5D 2WD,2006,ＡＴ,134,L150S,3 - 普通,0 ～ 6,2025年09月,カスタム ＶＳ,,,シルバー,660 AC NV TV AW SR 革
ダイハツ,トール 5D 2WD,2018,ＡＴ,61,M900S,3 - 普通,79 ～ 81,2025年09月,カスタムＧ リミテッド ＳＡIII,1000,,黒,AC AW
ダイハツ,ムーヴ 5D 2WD,2006,ＡＴ,60,L175S,-1 - 修復歴あり,3 ～ 7,2025年09月,カスタム Ｘ,,,青,660 AC NV TV
ダイハツ,ムーヴ 5D 2WD,2019,ＡＴ,10,LA150S,5 - すごくきれい,70 ～ 74,2025年09月,Ｌ ＳＡIII,,8.3,茶,660 AC NV TV AW
ダイハツ,ミラココア 5D 2WD,2011,ＡＴ,57,L675S,-1 - 修復歴あり,2 ～ 6,2025年09月,ココアＸ,,8.4,黒,660 AC NV TV AW
ダイハツ,タント 5D 2WD,2014,ＡＴ,260,LA600S,3 - 普通,10 ～ 15,2025年09月,カスタムＸ ＳＡ,,9.2,グレー,660 AC NV TV AW SR
ダイハツ,タント 5D 2WD,2012,ＡＴ,112,L375S,-1 - 修復歴あり,5 ～ 8,2025年09月,カスタムＲＳ,,,黒,660 AC NV TV AW SR
ダイハツ,ハイゼットカーゴ 5D 2WD,2013,ＡＴ,146,S321V,3 - 普通,9 ～ 13,2025年09月,スペシャル,,,白,660 AC NV TV AW
ダイハツ,タント 5D 2WD,2012,ＡＴ,166,L375S,3 - 普通,3 ～ 8,2025年09月,Ｇ,,,パール,660 AC NV TV AW SR
ダイハツ,ムーヴ 5D 4WD,2013,ＡＴ,61,LA110S,3 - 普通,17 ～ 19,2025年09月,Ｌ ＳＡ,,8.9,シルバー,660 AC NV TV AW
ダイハツ,ハイゼットカーゴ 5D 2WD,2013,５ＭＴ,214,S321V,-1 - 修復歴あり,6 ～ 8,2025年09月,スペシャル,,,白,660 AC NV TV AW
ダイハツ,ムーヴ 5D 2WD,2012,ＡＴ,45,LA100S,4 - きれい,24 ～ 27,2025年09月,Ｌ,,,白,660 AC NV TV AW
