メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,,,,排気量
ポルシェ,ケイマン クーペ 2WD,2009,ＡＴ,50,987MA120,5 - すごくきれい,261 ～ 266,2025年09月,ベースグレード,2900,8.5,白,AC NV TV AW SR 革
ポルシェ,カイエン 5D 4WD,2005,ＡＴ,75,9PABFD,3 - 普通,18 ～ 22,2025年09月,ベースグレード,3200,,黒,AC
ポルシェ,カイエン 5D 4WD,2014,ＡＴ,74,92AM5502,-1 - 修復歴あり,99 ～ 101,2025年09月,ベースグレード,3600,,黒,AC NV TV SR 革
ポルシェ,パナメーラ 5D 4WD,2019,ＡＴ,36,G2J40A,5 - すごくきれい,648 ～ 653,2025年09月,ターボ スポーツツーリスモ,4000,8.9,パール,AC NV TV AW SR 革
ポルシェ,カイエン 5D 4WD,2011,ＡＴ,98,92AM5502,-1 - 修復歴あり,79 ～ 83,2025年09月,ベースグレード,3600,,白,AC SR 革
ポルシェ,マカン 5D 4WD,2021,ＡＴ,36,J1NT,5 - すごくきれい,570 ～ 573,2025年09月,マカン,2000,9.2,黒,AC NV TV 革
ポルシェ,９１１ クーペ 2WD,2004,ＡＴ,61,99603,4 - きれい,258 ～ 262,2025年09月,９１１カレラ,3600,,白,AC NV TV AW SR 革
ポルシェ,パナメーラ 5D 2WD,2010,ＡＴ,150,970M46,3 - 普通,59 ～ 61,2025年09月,ベースグレード,3600,,黒,AC NV TV AW 革
ポルシェ,タイカン 4D 4WD,2021,ＡＴ,70,J1MB,5 - すごくきれい,428 ～ 433,2025年09月,タイカン ４Ｓ,,8.4,パール,000 AC NV TV AW SR 革
ポルシェ,９１１ クーペ 2WD,2014,ＡＴ,49,991MA175,4 - きれい,1175 ～ 1178,2025年09月,９１１ＧＴ３,3800,9.4,シルバー,AC NV TV AW 革
ポルシェ,マカン 5D 4WD,2017,ＡＴ,41,J1H1,5 - すごくきれい,216 ～ 219,2025年09月,マカン,2000,7.12,グレー,AC NV TV AW 革
ポルシェ,パナメーラ 5D 2WD,2010,ＡＴ,106,970M48A,4 - きれい,84 ～ 88,2025年09月,Ｓ,4800,,黒,AC NV TV AW SR 革
ポルシェ,ボクスター オープン 2WD,2007,６ＭＴ,62,98721,5 - すごくきれい,271 ～ 275,2025年09月,ボクスターＳ,3400,8.7,紺,AC NV TV AW SR 革
ポルシェ,パナメーラ 5D 4WD,2017,ＡＴ,28,G2J40A,5 - すごくきれい,864 ～ 866,2025年09月,ターボ,4000,8.11,白,AC NV TV AW SR 革
ポルシェ,タイカンクロスツーリスモ 5D 4WD,2022,ＡＴ,14,J1NB,5 - すごくきれい,647 ～ 651,2025年09月,タイカン ４Ｓクロスツーリスモ,,,グレー,000 AC NV TV AW SR 革
ポルシェ,マカン 4WD,2017,ＡＴ,101,J1H2A,4 - きれい,226 ～ 230,2025年09月,,3000,,白,AC NV TV AW
ポルシェ,マカン 5D 4WD,2015,ＡＴ,47,95BCTM,4 - きれい,196 ～ 198,2025年09月,マカンＳ,3000,8.5,白,AC NV TV AW SR 革
ポルシェ,パナメーラ 5D 4WD,2014,ＡＴ,39,970CXPA,5 - すごくきれい,437 ～ 441,2025年09月,ＧＴＳ,4800,7.8,黒,AC NV TV AW SR 革
ポルシェ,９１１ オープン 2WD,2003,ＡＴ,44,99603,4 - きれい,288 ～ 291,2025年09月,９１１カレラ カブリオレ,3600,8.6,シルバー,AC NV TV AW 革
