メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
米国スバル,インプレッサ 4WD,2012,ＡＴ,168,3 - 普通,38 ～ 41,,2025年06月,,2000,,黒,AC NV TV AW SR 革
米国スバル,インプレッサ 4WD,2012,ＡＴ,169,3 - 普通,34 ～ 38,,2025年05月,,2000,,黒,AC NV TV AW SR 革
米国スバル,アウトバック 5D 4WD,2010,ＡＴ,264,3 - 普通,32 ～ 36,,2024年11月,,3600,7.3,グレー,AC AW
米国スバル,アウトバック 5D 4WD,2010,ＡＴ,269,3 - 普通,32 ～ 37,,2024年11月,,3600,7.3,グレー,AC AW
米国スバル,アウトバック 5D 4WD,2010,ＡＴ,269,3 - 普通,34 ～ 37,,2024年11月,,3600,6.10,グレー,AC AW
米国スバル,アウトバック 5D 4WD,2012,６ＭＴ,98,3 - 普通,79 ～ 83,,2024年04月,２．５ｉプレミアム,2500,6.8,ワイン,AC AW
米国スバル,ＢＲＺ クーペ 2WD,2016,６ＭＴ,33,5 - すごくきれい,232 ～ 236,,2024年02月,リミテッド,2000,,パール,AC NV TV AW SR 革
