メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
サーブ,９－３シリーズ 4D 2WD,2008,ＡＴ,164,FB207,3 - 普通,16 ～ 20,2025年04月,９－３ スポーツセダン ヴェクター,2000,,シルバー,AC 革
サーブ,９００シリーズ クーペ 2WD,1995,ＡＴ,201,DB234I,3 - 普通,7 ～ 10,2025年04月,９００Ｓ２．３ｉ,2300,,シルバー,AC SR
サーブ,９－３シリーズ 5D 2WD,2006,ＡＴ,97,FB207,4 - きれい,14 ～ 19,2025年04月,９－３ スポーツエステート アーク,2000,8.12,赤,AC AW 革
サーブ,９－３シリーズ 4D 2WD,2004,ＡＴ,71,FB207,4 - きれい,17 ～ 22,2025年04月,９－３ スポーツセダン エアロ,2000,,黒,AC 革
サーブ,９－３シリーズ 5D 2WD,2009,ＡＴ,83,FB207,4 - きれい,33 ～ 37,2025年04月,９－３ スポーツエステート ヴェクター,2000,,黒,AC NV TV AW 革
サーブ,９－３シリーズ 5D 2WD,2008,ＡＴ,55,FB207,3 - 普通,18 ～ 20,2025年04月,９－３ スポーツエステート リニア,2000,9.5,シルバー,AC AW
サーブ,９－３シリーズ 2WD,2008,ＡＴ,76,FB207,3 - 普通,14 ～ 19,2025年03月,,2000,,黒,AC NV TV AW SR 革
サーブ,９－３シリーズ 2WD,1999,ＡＴ,69,DB204,3 - 普通,4 ～ 8,2025年03月,,2000,,緑,AC NV TV AW SR 革
サーブ,９－３シリーズ 4D 2WD,2004,ＡＴ,182,FB207,3 - 普通,5 ～ 10,2025年03月,９－３ スポーツセダン リニア,2000,7.1,グレー,AC AW
サーブ,９－３シリーズ 2WD,2006,ＡＴ,119,FB207,3 - 普通,17 ～ 20,2025年03月,,2000,,黒,AC AW 革
サーブ,９－３シリーズ 2WD,2008,ＡＴ,103,FB207,3 - 普通,15 ～ 18,2025年03月,,2000,,青,AC
サーブ,９－３シリーズ 5D 2WD,2002,ＡＴ,58,DB205,4 - きれい,6 ～ 11,2025年03月,９－３ ＳＥ２．０ｔ,2000,,シルバー,AC
サーブ,９－５シリーズ 5D 2WD,2000,ＡＴ,108,EB235,4 - きれい,9 ～ 15,2025年03月,９－５ ＳＥ２．３ｔエステート,2300,,赤,AC NV TV AW SR 革
サーブ,９－３シリーズ 2WD,2010,ＡＴ,162,FB207,3 - 普通,11 ～ 16,2025年03月,,2000,,シルバー,AC
サーブ,９－３シリーズ 2WD,2010,ＡＴ,96,FB207,4 - きれい,26 ～ 29,2025年02月,,2000,,黒,AC NV TV AW SR 革
サーブ,９－３シリーズ 2WD,2005,ＡＴ,9,FB207,4 - きれい,129 ～ 135,2025年02月,Ｌグリーン,2000,8.11,,AC AW 革
サーブ,９－３シリーズ 2WD,2001,ＡＴ,90,DB205,3 - 普通,7 ～ 10,2025年02月,,2000,,緑,AC AW 革
サーブ,９００シリーズ オープン 2WD,1991,ＡＴ,250,AB20SK,3 - 普通,17 ～ 23,2025年02月,９００ターボ１６ カブリオレ,2000,7.3,黒,AC NV TV AW SR 革
サーブ,９－３シリーズ オープン 2WD,1999,ＡＴ,32,DB204,3 - 普通,7 ～ 11,2025年02月,９－３ ２．０ｔカブリオレ,2000,,紺,AC AW 革
サーブ,９００シリーズ オープン 2WD,1990,ＡＴ,78,AB20SK,3 - 普通,86 ～ 88,2025年02月,９００ターボ１６ カブリオレ,2000,,,AC AW 革
サーブ,９－３シリーズ 2WD,2008,ＡＴ,137,FB207,4 - きれい,6 ～ 10,2025年01月,,2000,7.4,白,AC AW
サーブ,９－３シリーズ オープン 2WD,1999,ＡＴ,88,DB204,4 - きれい,44 ～ 46,2025年01月,９－３ ２．０ｔカブリオレ,2000,8.1,シルバー,AC NV TV AW SR 革
サーブ,９－３シリーズ 2WD,2007,ＡＴ,122,FB207,3 - 普通,6 ～ 9,2025年01月,,2000,,シルバー,AC NV TV AW SR 革
サーブ,９－３シリーズ オープン 2WD,1999,ＡＴ,88,DB204,4 - きれい,22 ～ 27,2025年01月,９－３ ２．０ｔカブリオレ,2000,8.5,シルバー,AC NV TV AW SR 革
サーブ,９００シリーズ オープン 2WD,1992,ＡＴ,103,AB20SK,-1 - 修復歴あり,47 ～ 52,2025年01月,,2000,7.4,グレー,AC AW
サーブ,９００シリーズ オープン 2WD,1992,ＡＴ,103,AB20SK,-1 - 修復歴あり,47 ～ 51,2025年01月,,2000,6.11,グレー,AC NV TV AW SR 革
サーブ,９－３シリーズ オープン 2WD,1999,ＡＴ,90,DB204,3 - 普通,11 ～ 17,2025年01月,９－３ ２．０ｔカブリオレ,2000,8.4,シルバー,AC NV TV AW SR 革
サーブ,９－３シリーズ 2WD,2006,ＡＴ,99,FB207,3 - 普通,6 ～ 9,2025年01月,,2000,,シルバー,AC NV TV AW SR 革
サーブ,９－３シリーズ 2WD,2005,ＡＴ,70,FB207,4 - きれい,17 ～ 21,2025年01月,,2000,8.2,黒,AC NV TV AW SR 革
サーブ,９－３シリーズ 2WD,2006,ＡＴ,96,FB284,-1 - 修復歴あり,23 ～ 25,2025年01月,,2800,,シルバー,AC AW 革
サーブ,９－５シリーズ 2WD,2003,ＡＴ,160,EB235,3 - 普通,10 ～ 12,2025年01月,,2300,,シルバー,AC NV TV AW SR 革
サーブ,９－５シリーズ 2WD,2003,ＡＴ,164,EB235,3 - 普通,9 ～ 14,2025年01月,,2300,,シルバー,AC NV TV AW SR 革
サーブ,９００シリーズ 2WD,1991,ＡＴ,160,AB20I,3 - 普通,124 ～ 126,2024年11月,,2000,8.9,グレー,AC SR 革
サーブ,９００シリーズ 2WD,1991,ＡＴ,109,AB20I,-1 - 修復歴あり,23 ～ 26,2024年09月,,2000,,紺,AC SR
サーブ,９－５シリーズ 5D 2WD,2003,ＡＴ,60,EB205,3 - 普通,34 ～ 38,2024年07月,,2000,8.1,緑,AC AW 革
サーブ,９００シリーズ 2WD,1993,ＡＴ,73,AB202S,3 - 普通,39 ～ 42,2024年06月,,2000,,ゴールド,AW
サーブ,９－５シリーズ 4D 2WD,2005,ＡＴ,47,EB235,3 - 普通,18 ～ 21,2024年03月,９－５ セダン アーク,2300,,シルバー,AC 革
サーブ,９－５シリーズ 2WD,2003,ＡＴ,97,EB235,4 - きれい,9 ～ 13,2024年02月,,2300,7.3,黒,AC 革
サーブ,９－５シリーズ 4D 2WD,2007,ＡＴ,81,EB235,4 - きれい,22 ～ 25,2024年01月,９－５ セダン エアロ,2300,,シルバー,AC
サーブ,９０００シリーズ 5D 2WD,1994,ＡＴ,64,CB234L,4 - きれい,65 ～ 67,2024年01月,９０００ＣＳエアロ２．３ターボ,2300,6.8,緑,AC AW SR 革
サーブ,９０００シリーズ 5D 2WD,1991,ＡＴ,62,CB234L,3 - 普通,13 ～ 15,2024年01月,９０００ＣＳ２．３ターボ,2300,,黒,AC AW SR 革
