メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
いすゞ,フォワード 2WD,2010,６ＭＴ,283,FRR90S1,3 - 普通,79 ～ 84,2025年09月,,5200,,,AC
いすゞ,フォワード 2WD,2007,６ＭＴ,174,FRR90S1,3 - 普通,119 ～ 123,2025年09月,,5200,,白,AC
いすゞ,エルフトラック 2WD,2015,５ＭＴ,15,NJR85AD,3 - 普通,156 ～ 161,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2WD,2006,５ＭＴ,124,NKR81AR,3 - 普通,87 ～ 93,2025年09月,,4800,8.8,,AC NV TV
いすゞ,フォワード 2WD,2005,６ＭＴ,304,FRR34L4,-1 - 修復歴あり,214 ～ 218,2025年09月,,7800,,白,AC
いすゞ,エルフトラック 2WD,2011,６ＭＴ,115,NKR85AD,3 - 普通,112 ～ 114,2025年09月,,3000,,青,AC
いすゞ,フォワード 2D 2WD,2006,６ＭＴ,240,FRR35C3S,3 - 普通,46 ～ 49,2025年09月,ベースグレード,7200,,,AC
いすゞ,エルフトラック 2WD,2012,５ＭＴ,57,NJR85AN,3 - 普通,133 ～ 137,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2D 2WD,2011,６ＭＴ,396,NKR85A,3 - 普通,48 ～ 52,2025年09月,ベースグレード,3000,,白,AC
いすゞ,エルフトラック 2D 2WD,2007,６ＭＴ,375,3 - 普通,64 ～ 69,nan,2025年09月,ベースグレード,3000,,白,AC
いすゞ,エルフトラック 2D 2WD,2005,５ＭＴ,308,NKR81AN,3 - 普通,42 ～ 48,2025年09月,ベースグレード,4800,,白,AC
いすゞ,エルフトラック 2D 2WD,2016,ＡＴ,97,NJR85A,-1 - 修復歴あり,74 ～ 80,2025年09月,ベースグレード,3000,8.3,白,AC NV TV
いすゞ,エルフトラック 2D 2WD,2008,５ＭＴ,206,NJR85A,3 - 普通,44 ～ 48,2025年09月,ベースグレード,3000,8.1,白,AC
いすゞ,エルフトラック 2D 2WD,2003,５ＭＴ,63,ASH2F23,3 - 普通,26 ～ 29,2025年09月,ベースグレード,2000,,白,AC
いすゞ,エルフトラック 2D 2WD,2003,５ＭＴ,182,NKR81ED,3 - 普通,59 ～ 63,2025年09月,ダンプ,4800,7.11,青,AC NV TV
いすゞ,エルフトラック 2WD,1992,５ＭＴ,258,3 - 普通,75 ～ 78,nan,2025年09月,,,,白,000 AC
いすゞ,フォワード 2WD,1997,６ＭＴ,836,3 - 普通,117 ～ 122,nan,2025年09月,,,,白,000 AC
いすゞ,エルフトラック 2WD,2014,６ＭＴ,89,NPR85AN,4 - きれい,349 ～ 355,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2WD,1990,５ＭＴ,271,NHR54E,3 - 普通,26 ～ 28,2025年09月,,2500,,白,AC
いすゞ,エルフトラック 2D 2WD,2017,５ＭＴ,267,3 - 普通,84 ～ 89,nan,2025年09月,ベースグレード,3000,,白,AC
いすゞ,エルフトラック 2WD,2014,５ＭＴ,48,NJR85AD,3 - 普通,147 ～ 151,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2WD,2007,５ＭＴ,104,NJR85AD,3 - 普通,71 ～ 76,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2D 2WD,2010,６ＭＴ,295,3 - 普通,67 ～ 70,nan,2025年09月,ベースグレード,3000,,ベージュ,AC
いすゞ,エルフトラック 2D 2WD,2019,６ＭＴ,45,NPR85AR,3 - 普通,237 ～ 243,2025年09月,ベースグレード,3000,,白,AC
いすゞ,フォワード 2WD,2013,６ＭＴ,80,FRR90S1,3 - 普通,136 ～ 141,2025年09月,,5200,,白,AC
いすゞ,エルフトラック 2D 2WD,2007,５ＭＴ,185,NKR81A,3 - 普通,37 ～ 41,2025年09月,ベースグレード,4800,,白,AC
いすゞ,エルフトラック 2WD,1998,５ＭＴ,193,NPR66LR,2 - 修復必要,86 ～ 89,2025年09月,,4300,,白,AC
いすゞ,エルフトラック 4D 4WD,2001,５ＭＴ,203,NHS69EA,3 - 普通,27 ～ 31,2025年09月,Ｗキャブ,3100,,白,AC
いすゞ,エルフトラック 2WD,2005,６ＭＴ,294,NPR81AN,3 - 普通,63 ～ 65,2025年09月,,4800,,青,AC
いすゞ,エルフトラック 2WD,2008,６ＭＴ,408,NMR85AR,3 - 普通,81 ～ 85,2025年09月,,3000,,白,AC
いすゞ,ビッグホーン 5D 4WD,1997,ＡＴ,185,UBS25GW,3 - 普通,20 ～ 23,2025年09月,ハンドリングバイロータスＳＥ ロング,3200,,,AC NV TV AW SR 革
いすゞ,フォワード 2WD,2005,６ＭＴ,609,3 - 普通,52 ～ 56,nan,2025年09月,,,,,000 AC
いすゞ,フォワード 2D 2WD,2010,６ＭＴ,645,3 - 普通,117 ～ 119,nan,2025年09月,ベースグレード,5200,,,AC
いすゞ,フォワード 2WD,2013,６ＭＴ,110,FRR90S1,2 - 修復必要,118 ～ 120,2025年09月,,5200,,白,AC
いすゞ,フォワード 2WD,2008,６ＭＴ,780,FRR90S1,3 - 普通,67 ～ 72,2025年09月,,5200,,,AC
いすゞ,エルフトラック 4D 2WD,2013,６ＭＴ,85,NPR85AR,3 - 普通,130 ～ 134,2025年09月,Ｗキャブロング,3000,,白,AC
いすゞ,フォワード 2D 2WD,2010,６ＭＴ,454,FRR90S2,3 - 普通,72 ～ 76,2025年09月,ベースグレード,5200,,白,AC
いすゞ,エルフトラック 4D 2WD,1996,ＡＴ,242,NHR69EA,3 - 普通,20 ～ 25,2025年09月,Ｗキャブ,3100,,白,AC
いすゞ,エルフトラック 2D 2WD,2019,ＡＴ,111,4 - きれい,330 ～ 334,nan,2025年09月,ベースグレード,3000,7.7,白,AC
いすゞ,エルフトラック 2D 2WD,1991,５ＭＴ,129,NKR58EPN,3 - 普通,59 ～ 63,2025年09月,ベースグレード,3600,7.11,白,AC
いすゞ,エルフトラック 2WD,2009,６ＭＴ,180,NKR85AN,3 - 普通,137 ～ 139,2025年09月,,3000,8.8,白,AC
いすゞ,エルフトラック 2D 2WD,2000,５ＭＴ,228,NKR66EA,3 - 普通,38 ～ 44,2025年09月,ベースグレード,4300,,白,AC
いすゞ,エルフトラック 2WD,2014,６ＭＴ,25,NPR85AN,4 - きれい,469 ～ 475,2025年09月,,3000,,シルバー,AC
いすゞ,フォワード 2D 2WD,2009,６ＭＴ,973,3 - 普通,132 ～ 136,nan,2025年09月,ベースグレード,7800,,緑,AC
いすゞ,エルフトラック 2D 2WD,2013,ＡＴ,192,NJR85A,3 - 普通,55 ～ 59,2025年09月,ベースグレード,3000,,白,AC
いすゞ,エルフトラック 2D 2WD,2001,５ＭＴ,239,NKR71GN,3 - 普通,54 ～ 58,2025年09月,ベースグレード,4600,7.6,青,AC
いすゞ,フォワード 2D 2WD,2018,６ＭＴ,286,3 - 普通,282 ～ 286,nan,2025年09月,ベースグレード,5200,8.7,白,AC
いすゞ,コモ 4WD,2015,ＡＴ,263,JVW6E26,3 - 普通,29 ～ 31,2025年09月,,2500,,グレー,AC NV TV
いすゞ,エルフトラック 2D 2WD,1986,５ＭＴ,86,NKR57ED,3 - 普通,44 ～ 49,2025年09月,ダンプ,3300,,青,AC
いすゞ,エルフトラック 2D 2WD,2014,ＡＴ,224,NJR85A,-1 - 修復歴あり,25 ～ 30,2025年09月,ベースグレード,3000,,白,AC
いすゞ,エルフトラック 2WD,2009,ＡＴ,26,NJR85AN,4 - きれい,260 ～ 262,2025年09月,,3000,8.5,白,AC
いすゞ,フォワード 2WD,2006,６ＭＴ,1002,3 - 普通,114 ～ 117,nan,2025年09月,,,,,000 AC
いすゞ,フォワード 2WD,2014,６ＭＴ,82,FRR90S1,-1 - 修復歴あり,154 ～ 157,2025年09月,,5200,,白,AC
いすゞ,エルフトラック 4WD,2015,５ＭＴ,486,NHS85A,-1 - 修復歴あり,37 ～ 41,2025年09月,,3000,,白,AC
いすゞ,フォワード 2WD,2014,６ＭＴ,57,FRR90S1,-1 - 修復歴あり,265 ～ 270,2025年09月,,5200,8.5,グレー,AC
いすゞ,エルフトラック 2WD,2010,５ＭＴ,144,NHR85A,3 - 普通,49 ～ 54,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2D 2WD,1996,６ＭＴ,41,NPR66GR,3 - 普通,120 ～ 124,2025年09月,ベースグレード,4300,,白,AC
いすゞ,エルフトラック 2WD,1996,５ＭＴ,223,NKR66E,3 - 普通,76 ～ 80,2025年09月,,4300,,白,AC
いすゞ,エルフトラック 2D 2WD,2004,５ＭＴ,95,NKR81ED,3 - 普通,89 ～ 94,2025年09月,ダンプ,4800,,白,AC NV TV
いすゞ,エルフトラック 2WD,2006,５ＭＴ,410,NKR81AD,3 - 普通,54 ～ 57,2025年09月,,4800,,白,AC
いすゞ,エルフトラック 4WD,1997,５ＭＴ,142,NKS71LAR,3 - 普通,71 ～ 75,2025年09月,,4600,,白,AC
いすゞ,ウィザード 5D 4WD,2000,５ＭＴ,151,UES73FW,2 - 修復必要,19 ～ 22,2025年09月,ＬＳＥ,3000,,緑,AC NV TV
いすゞ,エルフトラック 2WD,2017,５ＭＴ,30,NJR85A,3 - 普通,187 ～ 191,2025年09月,,3000,8.4,白,AC
いすゞ,ビークロス 4WD,1997,ＡＴ,274,UGS25DW,3 - 普通,36 ～ 41,2025年09月,,3200,,黒,AC NV TV
いすゞ,エルフトラック 2WD,2019,５ＭＴ,74,NJR85AN,3 - 普通,195 ～ 198,2025年09月,,3000,,白,AC
いすゞ,フォワード 2D 2WD,2009,ＡＴ,1002,3 - 普通,74 ～ 77,nan,2025年09月,ベースグレード,7800,,,AC
いすゞ,エルフトラック 2WD,2005,５ＭＴ,421,NKR81AD,-1 - 修復歴あり,37 ～ 40,2025年09月,,4800,,白,AC
いすゞ,エルフトラック 2D 2WD,2019,ＡＴ,596,3 - 普通,57 ～ 62,nan,2025年09月,ベースグレード,3000,,白,AC
いすゞ,エルフトラック 2WD,1996,５ＭＴ,223,NKR66E,3 - 普通,76 ～ 80,2025年09月,,4300,,白,AC
いすゞ,エルフトラック 2WD,2011,５ＭＴ,81,NJR85AD,3 - 普通,109 ～ 111,2025年09月,,3000,,白,AC
いすゞ,フォワード 2WD,2013,６ＭＴ,121,FRR90S1,3 - 普通,182 ～ 185,2025年09月,,5200,,白,AC
いすゞ,エルフトラック 2WD,2003,５ＭＴ,306,NKR81EA,3 - 普通,34 ～ 37,2025年09月,,4800,,白,AC
いすゞ,フォワード 2WD,1991,６ＭＴ,1001,3 - 普通,122 ～ 127,nan,2025年09月,,,,白,000 AC
いすゞ,エルフトラック 2WD,2014,５ＭＴ,140,NJR85A,3 - 普通,72 ～ 77,2025年09月,,3000,8.5,白,AC
いすゞ,フォワード 2WD,2017,６ＭＴ,93,FRR90S1,3 - 普通,193 ～ 198,2025年09月,,5200,,白,AC
いすゞ,エルフトラック 2WD,2006,６ＭＴ,324,NPR81AR,3 - 普通,185 ～ 188,2025年09月,,4800,,白,AC
いすゞ,エルフトラック 2WD,2014,５ＭＴ,29,NLR85AR,4 - きれい,149 ～ 153,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2WD,2007,５ＭＴ,332,NHR85A,3 - 普通,18 ～ 22,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2WD,2015,５ＭＴ,133,NJR85AD,3 - 普通,120 ～ 124,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2D 2WD,1999,５ＭＴ,119,NHR69EA,3 - 普通,47 ～ 49,2025年09月,ベースグレード,3100,,白,AC
いすゞ,エルフトラック 4D 2WD,2011,ＡＴ,463,NJR85A,3 - 普通,32 ～ 34,2025年09月,Ｗキャブ,3000,,白,AC
いすゞ,エルフトラック 2D 2WD,2006,５ＭＴ,638,3 - 普通,76 ～ 80,nan,2025年09月,ベースグレード,3100,,白,AC
いすゞ,エルフトラック 2D 4WD,2016,５ＭＴ,269,NPS85AR,3 - 普通,61 ～ 64,2025年09月,ロングフルフラットロー,3000,,白,AC
いすゞ,エルフトラック 2D 4WD,2001,５ＭＴ,239,3 - 普通,26 ～ 28,nan,2025年09月,ベースグレード,3100,,白,AC
いすゞ,エルフトラック 2WD,2005,５ＭＴ,233,NKR81AR,2 - 修復必要,25 ～ 29,2025年09月,,4800,,黄,AC
いすゞ,エルフトラック 2WD,2011,６ＭＴ,487,NPR85AR,3 - 普通,72 ～ 76,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2D 2WD,2017,５ＭＴ,430,3 - 普通,74 ～ 77,nan,2025年09月,ベースグレード,3000,,白,AC
いすゞ,エルフトラック 2WD,1982,５ＭＴ,106,2 - 修復必要,15 ～ 21,nan,2025年09月,,,,青,000 AC
いすゞ,エルフトラック 2D 2WD,2020,ＡＴ,483,3 - 普通,62 ～ 65,nan,2025年09月,ベースグレード,3000,,白,AC
いすゞ,エルフトラック 2D 2WD,2005,５ＭＴ,959,NKR81A,3 - 普通,34 ～ 38,2025年09月,ベースグレード,4800,,,AC
いすゞ,エルフトラック 2WD,1996,５ＭＴ,284,NKR66ER,3 - 普通,52 ～ 57,2025年09月,,4300,7.6,青,AC
いすゞ,エルフトラック 2WD,2008,６ＭＴ,342,NKR85AD,3 - 普通,72 ～ 77,2025年09月,,3000,,白,AC
いすゞ,フォワード 2D 2WD,2001,６ＭＴ,759,3 - 普通,187 ～ 189,nan,2025年09月,ベースグレード,7800,,,AC
いすゞ,エルフトラック 2D 2WD,1997,５ＭＴ,442,NKR66ED,3 - 普通,111 ～ 115,2025年09月,ダンプ,4300,,白,AC
いすゞ,フォワード 2D 2WD,2008,６ＭＴ,691,3 - 普通,232 ～ 235,nan,2025年09月,ベースグレード,7800,,,AC
