メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
日産ディーゼル,コンドル 2WD,2007,６ＭＴ,544,3 - 普通,124 ～ 127,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2012,６ＭＴ,252,3 - 普通,53 ～ 58,nan,2025年04月,,,,,0
日産ディーゼル,コンドル 2D 2WD,2002,６ＭＴ,979,MK26A,3 - 普通,52 ～ 55,2025年04月,ベースグレード,9200,,,AC
日産ディーゼル,コンドル 2WD,2006,６ＭＴ,282,3 - 普通,150 ～ 155,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2002,６ＭＴ,41,3 - 普通,77 ～ 81,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2005,６ＭＴ,504,3 - 普通,176 ～ 180,nan,2025年04月,,,,白,000 AC
日産ディーゼル,コンドル 2WD,2012,６ＭＴ,111,3 - 普通,200 ～ 202,nan,2025年04月,,,,,0
日産ディーゼル,コンドル 2WD,2008,６ＭＴ,439,3 - 普通,127 ～ 132,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,1997,５ＭＴ,133,BKR66ED,3 - 普通,51 ～ 54,2025年04月,,4300,,青,ダンプ
日産ディーゼル,コンドル 2WD,2008,６ＭＴ,646,2 - 修復必要,94 ～ 97,nan,2025年04月,,,7.9,,000 AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,846,3 - 普通,50 ～ 52,nan,2025年04月,,,,,000 AC
日産ディーゼル,ビッグサム 2WD,2003,７ＭＴ,798,3 - 普通,153 ～ 156,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,691,3 - 普通,50 ～ 52,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,2002,６ＭＴ,752,MK252KH,3 - 普通,139 ～ 141,2025年04月,ベースグレード,6900,,,AC
日産ディーゼル,コンドル 2D 2WD,2004,６ＭＴ,276,MK25A,-1 - 修復歴あり,49 ～ 52,2025年04月,ベースグレード,6900,,,AC
日産ディーゼル,コンドル 2WD,2005,６ＭＴ,1410,3 - 普通,106 ～ 108,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,2003,６ＭＴ,341,MK25A,3 - 普通,67 ～ 72,2025年04月,ベースグレード,6900,,,AC
日産ディーゼル,コンドル 2WD,2007,６ＭＴ,314,3 - 普通,103 ～ 109,nan,2025年04月,,,7.11,,000 AC
日産ディーゼル,コンドル 2WD,2015,６ＭＴ,553,3 - 普通,34 ～ 38,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,2003,６ＭＴ,831,MK25A,3 - 普通,75 ～ 79,2025年04月,ベースグレード,6900,,,AC
日産ディーゼル,コンドル 2WD,2012,６ＭＴ,684,3 - 普通,176 ～ 180,nan,2025年04月,,,,白,000 AC
日産ディーゼル,コンドル 2D 2WD,2004,６ＭＴ,201,MK25A,3 - 普通,60 ～ 62,2025年04月,ベースグレード,6900,,青,AC
日産ディーゼル,コンドル 2WD,2016,６ＭＴ,294,3 - 普通,68 ～ 71,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2009,６ＭＴ,398,3 - 普通,67 ～ 69,nan,2025年04月,,,,白,000 AC
日産ディーゼル,コンドル 2D 2WD,1991,６ＭＴ,1001,CM87KE,-1 - 修復歴あり,182 ～ 187,2025年04月,ベースグレード,7000,,白,
日産ディーゼル,コンドル 2WD,2005,６ＭＴ,555,3 - 普通,86 ～ 89,nan,2025年04月,,,,白,000 AC
日産ディーゼル,コンドル 2WD,2003,６ＭＴ,297,MK25A,-1 - 修復歴あり,66 ～ 71,2025年04月,,6900,,,AC
日産ディーゼル,コンドル 2WD,2003,６ＭＴ,601,MK25A,3 - 普通,80 ～ 84,2025年04月,,6900,,,AC
日産ディーゼル,コンドル 2WD,2006,６ＭＴ,1001,3 - 普通,105 ～ 108,nan,2025年04月,,,,白,000 AC
日産ディーゼル,ビッグサム 2WD,2005,７ＭＴ,1254,3 - 普通,171 ～ 174,nan,2025年04月,,,7.2,,000 AC
日産ディーゼル,コンドル 2D 2WD,2004,６ＭＴ,350,MK25A,3 - 普通,81 ～ 83,2025年04月,ベースグレード,6900,,,AC
日産ディーゼル,コンドル 2WD,2016,６ＭＴ,344,3 - 普通,171 ～ 174,nan,2025年04月,,,,,000 AC
日産ディーゼル,ビッグサム 2WD,2004,７ＭＴ,774,3 - 普通,217 ～ 222,nan,2025年04月,,,,,000 AC
日産ディーゼル,ビッグサム 2WD,2005,７ＭＴ,1254,3 - 普通,171 ～ 174,nan,2025年04月,,,7.2,,000 AC
日産ディーゼル,コンドル 2D 2WD,2004,６ＭＴ,350,MK25A,3 - 普通,81 ～ 83,2025年04月,ベースグレード,6900,,,AC
日産ディーゼル,コンドル 2WD,2016,６ＭＴ,344,3 - 普通,171 ～ 174,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,2000,６ＭＴ,62,3 - 普通,73 ～ 78,nan,2025年04月,ベースグレード,6900,,白,AC
日産ディーゼル,ビッグサム 2WD,1998,６ＭＴ,396,3 - 普通,120 ～ 123,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,284,3 - 普通,126 ～ 130,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2010,６ＭＴ,645,3 - 普通,137 ～ 142,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,1997,６ＭＴ,464,MK251KH,3 - 普通,213 ～ 216,2025年04月,ベースグレード,7000,,白,AC
日産ディーゼル,ビッグサム 2WD,2004,７ＭＴ,774,3 - 普通,217 ～ 222,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,501,3 - 普通,101 ～ 105,nan,2025年04月,,,,,000 AC
日産ディーゼル,ビッグサム 2WD,1997,６ＭＴ,1000,3 - 普通,166 ～ 170,nan,2025年04月,,,7.7,,000 AC
日産ディーゼル,コンドル 2WD,2003,６ＭＴ,601,MK25A,3 - 普通,80 ～ 84,2025年04月,,6900,,,AC
日産ディーゼル,コンドル 2WD,2003,６ＭＴ,447,MK25A,3 - 普通,68 ～ 71,2025年04月,,6900,,白,AC
日産ディーゼル,コンドル 2WD,2012,６ＭＴ,868,3 - 普通,45 ～ 50,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2005,６ＭＴ,221,3 - 普通,136 ～ 141,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2005,６ＭＴ,1001,3 - 普通,50 ～ 56,nan,2025年04月,グレーII,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,1992,５ＭＴ,198,DG2S41,-1 - 修復歴あり,37 ～ 42,2025年04月,ダンプ,4200,,白,AC
日産ディーゼル,コンドル 2WD,2016,６ＭＴ,192,3 - 普通,93 ～ 98,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2012,６ＭＴ,906,3 - 普通,34 ～ 40,nan,2025年04月,,,,,0
日産ディーゼル,コンドル 2WD,2005,６ＭＴ,374,3 - 普通,49 ～ 52,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,2003,６ＭＴ,702,MK25A,3 - 普通,64 ～ 69,2025年04月,ベースグレード,6900,,,AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,130,3 - 普通,110 ～ 114,nan,2025年04月,,,,白,000 AC
日産ディーゼル,コンドル 2D 2WD,1997,６ＭＴ,91,3 - 普通,82 ～ 85,nan,2025年04月,ベースグレード,6900,,白,AC
日産ディーゼル,コンドル 2WD,2014,６ＭＴ,314,3 - 普通,33 ～ 37,nan,2025年04月,,,,白,000 AC
日産ディーゼル,コンドル 2D 2WD,1993,６ＭＴ,564,MK210HN,3 - 普通,72 ～ 75,2025年04月,ベースグレード,7000,,白,AC
日産ディーゼル,コンドル 2WD,2011,６ＭＴ,159,3 - 普通,151 ～ 156,nan,2025年04月,,,7.3,白,000 AC
日産ディーゼル,コンドル 2WD,2011,６ＭＴ,65,2 - 修復必要,109 ～ 114,nan,2025年04月,,,7.8,白,000 AC
日産ディーゼル,コンドル 2D 2WD,1995,６ＭＴ,1001,CM89ASD,3 - 普通,117 ～ 121,2025年04月,ダンプ,6900,,緑,AC
日産ディーゼル,ビッグサム 2WD,2001,７ＭＴ,274,3 - 普通,155 ～ 158,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,2003,６ＭＴ,1002,MK26A,3 - 普通,68 ～ 74,2025年04月,ベースグレード,9200,,,AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,790,3 - 普通,44 ～ 49,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2000,６ＭＴ,996,3 - 普通,51 ～ 56,nan,2025年04月,,,,白,000 AC
日産ディーゼル,コンドル 2WD,1996,６ＭＴ,520,3 - 普通,61 ～ 65,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2015,６ＭＴ,667,3 - 普通,71 ～ 77,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2012,６ＭＴ,996,3 - 普通,69 ～ 73,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2007,６ＭＴ,811,3 - 普通,97 ～ 100,nan,2025年04月,,,,,0
日産ディーゼル,コンドル 2WD,2010,６ＭＴ,643,3 - 普通,145 ～ 150,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2006,６ＭＴ,40,3 - 普通,75 ～ 80,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2007,６ＭＴ,216,3 - 普通,55 ～ 59,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2001,６ＭＴ,212,3 - 普通,346 ～ 350,nan,2025年04月,,,,白,000 AC
日産ディーゼル,コンドル 2WD,2015,６ＭＴ,612,3 - 普通,59 ～ 63,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2004,６ＭＴ,32,3 - 普通,68 ～ 71,nan,2025年04月,,,,,000 AC
日産ディーゼル,ビッグサム 2WD,2001,７ＭＴ,689,3 - 普通,89 ～ 93,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2003,６ＭＴ,42,3 - 普通,70 ～ 72,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,2004,６ＭＴ,921,MK25A,3 - 普通,101 ～ 104,2025年04月,ベースグレード,6900,,,AC
日産ディーゼル,コンドル 2WD,2015,６ＭＴ,324,3 - 普通,86 ～ 90,nan,2025年04月,,,,,000 AC
日産ディーゼル,ビッグサム 2WD,2002,７ＭＴ,748,3 - 普通,179 ～ 184,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,1997,６ＭＴ,345,3 - 普通,191 ～ 193,nan,2025年04月,,,,,000 AC
日産ディーゼル,ビッグサム 2WD,2004,７ＭＴ,1000,3 - 普通,133 ～ 135,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,2000,６ＭＴ,270,MK252FH,3 - 普通,67 ～ 70,2025年04月,ベースグレード,6900,,白,AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,613,3 - 普通,132 ～ 135,nan,2025年04月,,,,,000 AC
日産ディーゼル,ビッグサム 2WD,1999,７ＭＴ,997,3 - 普通,162 ～ 168,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2004,６ＭＴ,1001,3 - 普通,141 ～ 145,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2007,６ＭＴ,326,3 - 普通,47 ～ 52,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2004,６ＭＴ,296,MK25A,-1 - 修復歴あり,114 ～ 118,2025年04月,,6900,7.8,白,AC
日産ディーゼル,コンドル 2D 2WD,2003,６ＭＴ,296,MK25A,-1 - 修復歴あり,53 ～ 59,2025年04月,ベースグレード,6900,,,AC
日産ディーゼル,ビッグサム 2WD,2004,７ＭＴ,1033,3 - 普通,218 ～ 221,nan,2025年04月,,,8.1,,000 AC
日産ディーゼル,コンドル 2WD,2003,６ＭＴ,695,3 - 普通,188 ～ 191,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,2004,６ＭＴ,156,MK25A,-1 - 修復歴あり,56 ～ 60,2025年04月,ベースグレード,6900,,,AC
日産ディーゼル,コンドル 2WD,2009,６ＭＴ,331,3 - 普通,97 ～ 101,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2002,６ＭＴ,1000,3 - 普通,95 ～ 98,nan,2025年04月,,,,白,000 AC
日産ディーゼル,コンドル 2WD,2012,６ＭＴ,404,3 - 普通,94 ～ 97,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,447,3 - 普通,60 ～ 65,nan,2025年04月,,,,,000 AC
日産ディーゼル,ビッグサム 2WD,2005,６ＭＴ,647,3 - 普通,308 ～ 312,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2004,６ＭＴ,36,3 - 普通,35 ～ 38,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2003,６ＭＴ,41,3 - 普通,60 ～ 64,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,117,3 - 普通,119 ～ 123,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,1998,６ＭＴ,557,3 - 普通,65 ～ 70,nan,2025年04月,ベースグレード,9200,,緑,AC
日産ディーゼル,コンドル 2D 2WD,1997,ＡＴ,87,BKR66ED,3 - 普通,38 ～ 42,2025年04月,ダンプ,4300,,青,AC
日産ディーゼル,コンドル 2WD,2008,６ＭＴ,998,3 - 普通,44 ～ 48,nan,2025年04月,,,,白,000 AC
日産ディーゼル,コンドル 2D 2WD,2001,６ＭＴ,421,MK252KH,2 - 修復必要,179 ～ 181,2025年04月,ベースグレード,6900,7.11,白,AC
日産ディーゼル,コンドル 2D 2WD,1997,６ＭＴ,70,3 - 普通,42 ～ 46,nan,2025年04月,ベースグレード,9200,,白,AC
日産ディーゼル,コンドル 2WD,2012,６ＭＴ,235,3 - 普通,56 ～ 60,nan,2025年04月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2003,６ＭＴ,409,MK25A,-1 - 修復歴あり,47 ～ 52,2025年04月,,6900,,,AC
日産ディーゼル,コンドル 2WD,1999,６ＭＴ,1001,3 - 普通,155 ～ 159,nan,2025年04月,,,,白,000 AC
日産ディーゼル,コンドル 2D 2WD,2000,６ＭＴ,322,MK252KH,3 - 普通,187 ～ 191,2025年04月,ベースグレード,6900,,,AC
日産ディーゼル,コンドル 2D 2WD,2002,６ＭＴ,237,MK21A,3 - 普通,64 ～ 69,2025年04月,ベースグレード,6900,,,AC
日産ディーゼル,コンドル 2WD,1998,５ＭＴ,998,BKR66EA,3 - 普通,49 ～ 54,2025年04月,,4300,,白,AC
日産ディーゼル,コンドル 2D 2WD,1993,６ＭＴ,334,MK210BND,-1 - 修復歴あり,94 ～ 97,2025年04月,ダンプ,6900,,緑,AC
日産ディーゼル,コンドル 2WD,2005,６ＭＴ,992,3 - 普通,90 ～ 94,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2003,６ＭＴ,1001,3 - 普通,50 ～ 53,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,596,3 - 普通,300 ～ 304,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2014,６ＭＴ,276,3 - 普通,59 ～ 65,nan,2025年03月,,,,,000 AC
日産ディーゼル,ビッグサム 2WD,2002,７ＭＴ,613,3 - 普通,101 ～ 106,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2008,６ＭＴ,92,3 - 普通,61 ～ 64,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2003,６ＭＴ,276,MK25A,-1 - 修復歴あり,62 ～ 65,2025年03月,,6900,,,AC
日産ディーゼル,コンドル 2WD,2002,６ＭＴ,236,2 - 修復必要,100 ～ 104,nan,2025年03月,,,7.7,,000 AC
日産ディーゼル,ビッグサム 2WD,2000,６ＭＴ,276,3 - 普通,109 ～ 111,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2007,６ＭＴ,251,3 - 普通,77 ～ 81,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2004,６ＭＴ,41,3 - 普通,167 ～ 171,nan,2025年03月,,,,白,000 AC
日産ディーゼル,コンドル 2WD,2002,６ＭＴ,343,3 - 普通,114 ～ 120,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,1998,６ＭＴ,349,2 - 修復必要,68 ～ 72,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,2004,６ＭＴ,156,MK25A,-1 - 修復歴あり,128 ～ 134,2025年03月,ベースグレード,6900,,,AC
日産ディーゼル,ビッグサム 2WD,2002,６ＭＴ,227,3 - 普通,168 ～ 170,nan,2025年03月,,,7.11,,000 AC
日産ディーゼル,コンドル 2WD,2003,６ＭＴ,274,MK25A,-1 - 修復歴あり,62 ～ 65,2025年03月,,6900,,,AC
日産ディーゼル,コンドル 2WD,2017,６ＭＴ,397,3 - 普通,65 ～ 71,nan,2025年03月,,,,,000 AC NV TV AW SR 革
日産ディーゼル,コンドル 2D 2WD,2003,６ＭＴ,184,MK26A,3 - 普通,69 ～ 73,2025年03月,ベースグレード,9200,,,AC
日産ディーゼル,コンドル 2WD,2003,ＡＴ,80,3 - 普通,114 ～ 118,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2008,６ＭＴ,93,3 - 普通,61 ～ 65,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,1999,６ＭＴ,823,3 - 普通,89 ～ 94,nan,2025年03月,,,7.12,,000 AC
日産ディーゼル,コンドル 2WD,2003,６ＭＴ,276,MK25A,-1 - 修復歴あり,62 ～ 65,2025年03月,,6900,,,AC
日産ディーゼル,コンドル 2WD,2002,６ＭＴ,236,2 - 修復必要,100 ～ 104,nan,2025年03月,,,7.7,,000 AC
日産ディーゼル,ビッグサム 2WD,2000,６ＭＴ,276,3 - 普通,109 ～ 111,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2007,６ＭＴ,251,3 - 普通,77 ～ 81,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2004,６ＭＴ,41,3 - 普通,167 ～ 171,nan,2025年03月,,,,白,000 AC
日産ディーゼル,コンドル 2WD,2002,６ＭＴ,343,3 - 普通,114 ～ 120,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,1998,６ＭＴ,349,2 - 修復必要,68 ～ 72,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2008,６ＭＴ,713,3 - 普通,120 ～ 126,nan,2025年03月,,,,,000 AC
日産ディーゼル,ビッグサム 2WD,2002,６ＭＴ,227,3 - 普通,168 ～ 170,nan,2025年03月,,,7.11,,000 AC
日産ディーゼル,コンドル 2WD,2003,６ＭＴ,274,MK25A,-1 - 修復歴あり,62 ～ 65,2025年03月,,6900,,,AC
日産ディーゼル,コンドル 2WD,2017,６ＭＴ,397,3 - 普通,65 ～ 71,nan,2025年03月,,,,,000 AC NV TV AW SR 革
日産ディーゼル,コンドル 2WD,2008,６ＭＴ,93,3 - 普通,61 ～ 65,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,1999,６ＭＴ,823,3 - 普通,89 ～ 94,nan,2025年03月,,,7.12,,000 AC
日産ディーゼル,コンドル 2D 2WD,1997,６ＭＴ,241,3 - 普通,177 ～ 182,nan,2025年03月,ベースグレード,9200,7.8,,AC
日産ディーゼル,コンドル 2WD,2004,６ＭＴ,39,3 - 普通,167 ～ 172,nan,2025年03月,,,,白,000 AC
日産ディーゼル,コンドル 2WD,2005,６ＭＴ,990,3 - 普通,90 ～ 93,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2002,６ＭＴ,341,3 - 普通,115 ～ 120,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2006,６ＭＴ,359,3 - 普通,50 ～ 52,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2003,６ＭＴ,997,3 - 普通,50 ～ 53,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,1999,５ＭＴ,233,3 - 普通,147 ～ 151,nan,2025年03月,,,,白,000 AC
日産ディーゼル,コンドル 2WD,2005,６ＭＴ,992,3 - 普通,90 ～ 94,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2003,６ＭＴ,1001,3 - 普通,50 ～ 53,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,596,3 - 普通,300 ～ 304,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2008,６ＭＴ,92,3 - 普通,61 ～ 64,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,1999,６ＭＴ,996,3 - 普通,209 ～ 213,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,1992,５ＭＴ,153,SG2S41,3 - 普通,33 ～ 36,2025年03月,ベースグレード,4200,7.6,白,AC
日産ディーゼル,コンドル 2WD,2014,６ＭＴ,276,3 - 普通,59 ～ 65,nan,2025年03月,,,,,000 AC
日産ディーゼル,ビッグサム 2WD,2002,７ＭＴ,613,3 - 普通,101 ～ 106,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,325,3 - 普通,131 ～ 134,nan,2025年03月,,,7.11,,000 AC
日産ディーゼル,コンドル 2WD,2004,６ＭＴ,239,MK21A,3 - 普通,130 ～ 136,2025年03月,,6900,,,AC
日産ディーゼル,コンドル 2WD,2003,ＡＴ,85,3 - 普通,114 ～ 119,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2005,６ＭＴ,379,3 - 普通,95 ～ 99,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2015,６ＭＴ,489,3 - 普通,52 ～ 55,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,716,3 - 普通,47 ～ 52,nan,2025年03月,,,,,000 AC
日産ディーゼル,ビッグサム 2WD,2000,６ＭＴ,276,3 - 普通,109 ～ 111,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,1998,６ＭＴ,345,2 - 修復必要,67 ～ 73,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2002,６ＭＴ,240,2 - 修復必要,100 ～ 103,nan,2025年03月,,,7.2,,000 AC
日産ディーゼル,ビッグサム 2WD,2002,７ＭＴ,613,3 - 普通,102 ～ 105,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,594,3 - 普通,302 ～ 305,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2015,６ＭＴ,491,3 - 普通,50 ～ 56,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2014,６ＭＴ,276,3 - 普通,59 ～ 64,nan,2025年03月,,,,,0
日産ディーゼル,コンドル 2D 2WD,2002,６ＭＴ,442,MK26A,3 - 普通,75 ～ 78,2025年03月,ベースグレード,9200,7.11,白,AC
日産ディーゼル,コンドル 2D 2WD,2003,６ＭＴ,694,MK26A,3 - 普通,70 ～ 74,2025年03月,ベースグレード,9200,,白,AC
日産ディーゼル,コンドル 2D 2WD,2004,６ＭＴ,1002,MK25A,-1 - 修復歴あり,173 ～ 175,2025年03月,ベースグレード,6900,,,AC
日産ディーゼル,コンドル 2WD,1996,５ＭＴ,128,UH5YS41,3 - 普通,65 ～ 69,2025年03月,,4600,,白,AC
日産ディーゼル,コンドル 2D 2WD,1991,６ＭＴ,364,3 - 普通,73 ～ 78,nan,2025年03月,ベースグレード,6900,,,AC
日産ディーゼル,コンドル 2D 2WD,2004,６ＭＴ,203,MK25A,2 - 修復必要,190 ～ 193,2025年03月,ベースグレード,6900,7.5,黄,AC
日産ディーゼル,コンドル 2D 2WD,2003,６ＭＴ,206,MK21A,3 - 普通,140 ～ 145,2025年03月,ベースグレード,6900,,白,AC
日産ディーゼル,コンドル 2WD,2010,６ＭＴ,730,3 - 普通,67 ～ 72,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,2002,６ＭＴ,168,MK25A,-1 - 修復歴あり,115 ～ 117,2025年03月,ベースグレード,6900,,,AC
日産ディーゼル,コンドル 2WD,1992,６ＭＴ,105,CM88HE,3 - 普通,217 ～ 220,2025年03月,,7000,7.11,白,AC
日産ディーゼル,コンドル 2WD,2015,６ＭＴ,383,4 - きれい,157 ～ 162,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2001,５ＭＴ,162,3 - 普通,54 ～ 58,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2016,６ＭＴ,100,3 - 普通,434 ～ 437,nan,2025年03月,,,,白,000 AC
日産ディーゼル,コンドル 2D 2WD,2003,６ＭＴ,116,MK25A,3 - 普通,61 ～ 63,2025年03月,ベースグレード,6900,,,AC
日産ディーゼル,ビッグサム 2WD,2001,７ＭＴ,803,3 - 普通,274 ～ 277,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2015,６ＭＴ,961,3 - 普通,84 ～ 89,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2010,６ＭＴ,433,3 - 普通,60 ～ 64,nan,2025年03月,,,,紺,000 AC
日産ディーゼル,コンドル 2WD,2014,６ＭＴ,404,3 - 普通,228 ～ 230,nan,2025年03月,,,7.4,,000 AC
日産ディーゼル,コンドル 2WD,1995,６ＭＴ,38,3 - 普通,118 ～ 121,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2008,６ＭＴ,159,3 - 普通,69 ～ 72,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2D 2WD,2004,６ＭＴ,998,MK25A,3 - 普通,102 ～ 104,2025年03月,ベースグレード,6900,,,AC
日産ディーゼル,コンドル 2D 2WD,2003,６ＭＴ,296,MK25A,-1 - 修復歴あり,146 ～ 152,2025年03月,ベースグレード,6900,,白,AC
日産ディーゼル,コンドル 2WD,2002,６ＭＴ,616,MK26A,3 - 普通,48 ～ 52,2025年03月,,9200,,,AC
日産ディーゼル,コンドル 2WD,2005,６ＭＴ,366,3 - 普通,49 ～ 54,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2004,６ＭＴ,827,3 - 普通,53 ～ 57,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2006,６ＭＴ,319,2 - 修復必要,166 ～ 170,nan,2025年03月,,,,,000 AC NV TV AW SR 革
日産ディーゼル,コンドル 2D 2WD,2002,６ＭＴ,998,MK26A,-1 - 修復歴あり,169 ～ 171,2025年03月,ベースグレード,9200,,,AC
日産ディーゼル,コンドル 2WD,2011,６ＭＴ,720,3 - 普通,57 ～ 62,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,647,3 - 普通,65 ～ 67,nan,2025年03月,,,,,000 AC
日産ディーゼル,コンドル 2WD,2013,６ＭＴ,300,3 - 普通,37 ～ 41,nan,2025年03月,,,,白,000 AC
