メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
日産,セレナ 2WD,2013,ＡＴ,172,HFC26,3 - 普通,9 ～ 13,2025年09月,,2000,8.10,シルバー,AC
日産,フーガ 4D 2WD,2005,ＡＴ,82,PY50,3 - 普通,24 ～ 30,2025年09月,３５０ＧＴスポーツパッケージ,3500,,グレー,AC AW SR 革
日産,キャラバン 5D 2WD,2023,ＡＴ,27,VR2E26,3 - 普通,223 ～ 229,2025年09月,ロンググランドプレミアムＧＸ,2000,,グレー,AC NV TV AW 革
日産,ルークス 2WD,2012,ＡＴ,90,ML21S,3 - 普通,10 ～ 16,2025年09月,ブルーブラック,,,,660 AC NV TV AW
日産,ＮＶ１００クリッパーバン 5D 4WD,2013,５ＭＴ,108,U72V,3 - 普通,7 ～ 11,2025年09月,ＤＸ,,,白,660 AC
日産,ノート 5D 2WD,2013,ＡＴ,71,E12,4 - きれい,7 ～ 11,2025年09月,Ｘ ＤＩＧ－Ｓ,1200,,パープル,AC NV TV AW SR 革
日産,ＡＤ 5D 2WD,2008,ＡＴ,241,VY12,3 - 普通,4 ～ 10,2025年09月,ＶＥ,1500,,白,AC
日産,デュアリス 2WD,2009,ＡＴ,119,KJ10,4 - きれい,23 ～ 26,2025年09月,,2000,,,AC NV TV AW 革
日産,デイズ 5D 2WD,2016,ＡＴ,49,B21W,5 - すごくきれい,43 ～ 46,2025年09月,ハイウェイスター Ｘ,,,白,660 AC AW
日産,ノート 5D 2WD,2015,ＡＴ,96,E12,-1 - 修復歴あり,14 ～ 19,2025年09月,Ｘ Ｖセレクション＋セーフティ,1200,,黒,AC
日産,セレナ 5D 2WD,2023,ＡＴ,13,FC28,4 - きれい,203 ～ 206,2025年09月,ハイウェイスターＶ,2000,8.8,,AC NV TV AW
日産,ラフェスタ 5D 2WD,2012,ＡＴ,142,CWEFWN,4 - きれい,3 ～ 7,2025年09月,ハイウェイスターＧ スプレモ,2000,,パール,AC NV TV AW SR 革
日産,デイズ 5D 2WD,2016,ＡＴ,58,B21W,3 - 普通,36 ～ 41,2025年09月,ハイウェイスター Ｘ,,,パール,660 AC NV TV AW
日産,グロリア 4DHT 2WD,2000,ＡＴ,126,HY34,3 - 普通,8 ～ 12,2025年09月,３００アルティマ,3000,,パール,AC NV TV AW SR 革
日産,ＮＴ１００クリッパートラック 2D 2WD,2016,ＡＴ,96,DR16T,3 - 普通,22 ～ 25,2025年09月,ＤＸ,,,白,660 AC NV TV AW 革
日産,ステージア 5D 4WD,1999,ＡＴ,123,WGNC34,3 - 普通,13 ～ 19,2025年09月,２５ＲＳ ＦＯＵＲ,2500,,シルバー,AC NV TV AW SR 革
日産,デイズ 5D 2WD,2023,ＡＴ,21,B43W,5 - すごくきれい,82 ～ 88,2025年09月,Ｘ,,8.7,パール,660 AC AW
日産,マーチ 5D 2WD,2021,ＡＴ,68,K13,5 - すごくきれい,50 ～ 56,2025年09月,Ｓ,1200,,シルバー,AC NV TV
日産,ＮＶ２００バネットバン 5D 2WD,2015,ＡＴ,184,VM20,-1 - 修復歴あり,14 ～ 19,2025年09月,ＶＸ,1600,,白,AC NV TV AW
日産,ノート 5D 2WD,2013,ＡＴ,52,E12,3 - 普通,10 ～ 12,2025年09月,Ｘ ＤＩＧ－Ｓ,1200,7.10,青,AC NV TV AW SR
日産,セレナ 5D 2WD,2012,ＡＴ,84,FC26,4 - きれい,14 ～ 17,2025年09月,ハイウェイスター Ｖセレクション,2000,,黒,AC NV TV AW
日産,ノート 5D 2WD,2013,ＡＴ,85,E12,-1 - 修復歴あり,8 ～ 13,2025年09月,メダリスト,1200,,パープル,AC NV TV AW SR 革
日産,セドリック 4DHT 2WD,1998,ＡＴ,73,MY33,5 - すごくきれい,64 ～ 68,2025年09月,グランツーリスモ エクストラエディション,2500,,パール,AC NV TV AW SR 革
日産,キックス 5D 4WD,2024,ＡＴ,8,SNP15,5 - すごくきれい,214 ～ 219,2025年09月,Ｘ ＦＯＵＲ スタイルエディション,1200,9.8,赤,AC NV TV AW
日産,ムラーノ 5D 2WD,2011,ＡＴ,113,TZ51,4 - きれい,21 ～ 25,2025年09月,２５０ＸＬ,2500,8.8,グレー,AC NV TV AW SR 革
日産,デイズ 5D 2WD,2015,ＡＴ,61,B21W,-1 - 修復歴あり,9 ～ 13,2025年09月,Ｘ Ｖセレクション＋セーフティII,,,シルバー,660 AC NV TV
日産,ノート 5D 2WD,2013,ＡＴ,64,E12,4 - きれい,18 ～ 23,2025年09月,Ｘ ＤＩＧ－Ｓ,1200,,白,AC NV TV AW SR
日産,ノート 5D 2WD,2017,ＡＴ,37,E12,4 - きれい,34 ～ 36,2025年09月,Ｘ,1200,7.12,パール,AC NV TV AW 革
日産,リーフ 5D 2WD,2021,ＡＴ,54,ZE1,5 - すごくきれい,136 ～ 142,2025年09月,ｅ＋ Ｘ,,8.8,青,000 AC NV TV AW
日産,セレナ 5D 2WD,2013,ＡＴ,92,HFC26,4 - きれい,18 ～ 24,2025年09月,ハイウェイスター Ｓ－ハイブリッド,2000,8.1,黒,AC NV TV AW SR 革
日産,マーチ 5D 2WD,2022,ＡＴ,6,K13,5 - すごくきれい,66 ～ 70,2025年09月,Ｓ,1200,,シルバー,AC
日産,エクストレイル 5D 4WD,2011,ＡＴ,106,DNT31,4 - きれい,58 ～ 61,2025年09月,２０ＧＴ,2000,7.12,パール,AC AW
日産,セレナ 5D 2WD,2023,ＡＴ,47,FC28,4 - きれい,214 ～ 218,2025年09月,ハイウェイスターＶ,2000,,パール,AC NV TV AW
日産,フーガ 4D 2WD,2014,ＡＴ,66,Y51,3 - 普通,56 ～ 58,2025年09月,２５０ＧＴ,2500,8.1,黒,AC NV TV 革
日産,キックス 3D 4WD,2010,５ＭＴ,75,H59A,2 - 修復必要,15 ～ 19,2025年09月,ＲＸ,,,シルバー,660 AC NV TV AW SR 革
日産,ノート 5D 2WD,2018,ＡＴ,170,HE12,3 - 普通,34 ～ 40,2025年09月,ｅ－パワー Ｘ,1200,,パール,AC NV TV AW 革
日産,ルークス 5D 2WD,2020,ＡＴ,60,B44A,3 - 普通,68 ～ 74,2025年09月,Ｘ,,8.2,パール,660 AC NV TV
日産,ノート 5D 2WD,2017,ＡＴ,59,HE12,3 - 普通,30 ～ 33,2025年09月,ｅ－パワー Ｘ,1200,,グレー,AC NV TV AW
日産,セレナ 5D 2WD,2012,ＡＴ,142,FC26,4 - きれい,10 ～ 12,2025年09月,ハイウェイスター Ｖセレクション,2000,,パール,AC NV TV AW
日産,キャラバン 2WD,2011,ＡＴ,198,VRE25,-1 - 修復歴あり,33 ～ 36,2025年09月,,2000,,,AC NV TV AW 革
日産,セレナ 5D 2WD,2010,ＡＴ,114,C25,3 - 普通,11 ～ 13,2025年09月,２０Ｇ,2000,8.10,赤,AC
日産,フェアレディＺ クーペ 2WD,2024,６ＭＴ,1,RZ34,5 - すごくきれい,491 ～ 494,2025年09月,バージョンＳＴ,3000,9.11,,AC NV TV AW 革
日産,エクストレイル 5D 4WD,2010,ＡＴ,131,NT31,4 - きれい,21 ～ 23,2025年09月,２０Ｘtt,2000,,黒,AC AW
日産,セレナ 5D 2WD,2012,ＡＴ,153,FC26,3 - 普通,8 ～ 12,2025年09月,ハイウェイスター Ｖセレクション,2000,,黒,AC AW
日産,キューブ 5D 2WD,2009,ＣＡＴ,105,Z12,3 - 普通,4 ～ 8,2025年09月,１５Ｓ,1500,,茶,AC
日産,ＮＶ１００クリッパーリオ 5D 2WD,2015,ＡＴ,106,DR17W,3 - 普通,52 ～ 56,2025年09月,Ｅ,,8.9,パープル,660 AC NV TV AW 革
日産,ウイングロード 5D 2WD,2011,ＡＴ,177,Y12,3 - 普通,7 ～ 11,2025年09月,１５Ｍ,1500,,パール,AC
日産,ノート 5D 2WD,2018,ＡＴ,17,HE12,5 - すごくきれい,81 ～ 84,2025年09月,ｅ－パワー Ｘ,1200,,グレー,AC NV TV AW 革
日産,デュアリス 5D 2WD,2011,ＡＴ,36,KJ10,3 - 普通,20 ～ 25,2025年09月,２０Ｇ,2000,,シルバー,AC NV TV AW SR 革
日産,ノート 5D 2WD,2023,ＡＴ,11,E13,5 - すごくきれい,155 ～ 161,2025年09月,Ｘ,1200,7.12,グレー,AC NV TV
日産,セレナ 5D 2WD,2010,ＡＴ,101,CC25,4 - きれい,9 ～ 12,2025年09月,ハイウェイスター Ｖセレクション,2000,,パール,AC NV TV AW
日産,ＮＶ２００バネットバン 5D 2WD,2019,ＡＴ,81,VM20,4 - きれい,72 ～ 75,2025年09月,ＤＸ,1600,,白,AC NV TV AW
日産,ノート 5D 2WD,2014,ＡＴ,144,E12,4 - きれい,10 ～ 13,2025年09月,Ｘ エマージェンシーブレーキパッケージ,1200,,黒,AC
日産,クリッパーバン 2WD,2007,５ＭＴ,189,U71V,-1 - 修復歴あり,0 ～ 4,2025年09月,,,,シルバー,660 AC
日産,マーチ 5D 2WD,2021,ＡＴ,78,K13,3 - 普通,32 ～ 34,2025年09月,Ｓ,1200,,ピンク,AC NV TV
日産,キックス 5D 2WD,2024,ＡＴ,3,RP15,5 - すごくきれい,234 ～ 240,2025年09月,Ｘ,1200,10.2,黒,AC NV TV AW SR 革
日産,ルークス 5D 2WD,2022,ＡＴ,14,B44A,3 - 普通,85 ～ 88,2025年09月,Ｘ,,9.4,黒,660 AC
日産,マーチ 5D 2WD,2010,ＡＴ,76,K13,3 - 普通,3 ～ 8,2025年09月,１２Ｘ,1200,,パープル,AC
日産,セレナ 5D 2WD,2012,ＡＴ,150,FC26,3 - 普通,4 ～ 10,2025年09月,ハイウェイスター,2000,,パール,AC
日産,オーラ 5D 4WD,2022,ＡＴ,20,FSNE13,5 - すごくきれい,187 ～ 191,2025年09月,Ｇ ＦＯＵＲ レザーエディション,1200,,,AC NV TV AW 革
日産,セレナ 5D 2WD,2020,ＡＴ,29,HFC27,5 - すごくきれい,241 ～ 247,2025年09月,ｅ－パワー ハイウェイスターＧ,1200,,黒,AC NV TV AW
日産,エルグランド 5D 4WD,2019,ＡＴ,228,TNE52,3 - 普通,43 ～ 48,2025年09月,２５０ＸＧ,2500,,シルバー,AC NV TV AW
日産,エルグランド 5D 2WD,2014,ＡＴ,111,TE52,3 - 普通,61 ～ 63,2025年09月,２５０ハイウェイスタープレミアムアーバンクロム,2500,,黒,AC NV TV AW SR 革
日産,アトラストラック 2D 2WD,1998,５ＭＴ,111,3 - 普通,114 ～ 118,nan,2025年09月,ダンプ,4300,,白,AC
日産,デイズ 5D 2WD,2018,ＡＴ,17,B21W,4 - きれい,44 ～ 46,2025年09月,Ｘ,,,青,660 AC NV TV
日産,ルークス 5D 2WD,2022,ＡＴ,35,B44A,5 - すごくきれい,103 ～ 105,2025年09月,ハイウェイスター Ｘ プロパイロットエディション,,8.5,黒,660 AC AW
日産,ルークス 5D 2WD,2021,ＡＴ,15,B44A,3 - 普通,86 ～ 90,2025年09月,ハイウェイスター Ｘ アーバンクロム,,8.11,黒,660 AC NV TV AW
日産,フーガ 4D 2WD,2005,ＡＴ,120,PY50,-1 - 修復歴あり,21 ～ 25,2025年09月,３５０ＧＴスポーツパッケージ,3500,,グレー,AC NV TV AW SR
日産,キューブ 5D 2WD,2012,ＣＡＴ,136,Z12,3 - 普通,8 ～ 10,2025年09月,１５Ｘ インディゴ＋プラズマ,1500,,黒,AC NV TV
日産,ＮＴ１００クリッパートラック 2D 2WD,2021,ＡＴ,92,DR16T,3 - 普通,36 ～ 40,2025年09月,ＤＸ,,,シルバー,660 AC NV TV AW 革
日産,デイズ 5D 2WD,2023,ＡＴ,10,B43W,5 - すごくきれい,90 ～ 94,2025年09月,Ｘ,,8.9,黒,660 AC
日産,ルークス 5D 2WD,2020,ＡＴ,28,B44A,5 - すごくきれい,104 ～ 108,2025年09月,ハイウェイスター Ｘ プロパイロットエディション,,,黒,660 AC AW
日産,ＡＤ 5D 2WD,2010,ＡＴ,167,VY12,3 - 普通,7 ～ 11,2025年09月,ＶＥ,1500,,白,AC
日産,キャラバン 5D 4WD,2008,ＣＡＴ,394,CWMGE25,-1 - 修復歴あり,32 ～ 35,2025年09月,ＳロングＤＸ,3000,,シルバー,AC NV TV AW 革
日産,モコ 5D 2WD,2012,ＡＴ,62,MG33S,4 - きれい,21 ～ 25,2025年09月,Ｓ アイドリングストップ,,,茶,660 AC NV TV AW SR 革
日産,エルグランド 2WD,2019,ＡＴ,43,TE52,5 - すごくきれい,210 ～ 213,2025年09月,,2500,8.7,黒,AC NV TV AW SR 革
日産,セレナ 5D 2WD,2021,ＡＴ,50,HFC27,5 - すごくきれい,219 ～ 223,2025年09月,ｅ－パワー ハイウェイスターＶ,1200,8.3,パール,AC NV TV AW
日産,セレナ 5D 2WD,2008,ＡＴ,131,CC25,3 - 普通,9 ～ 13,2025年09月,ハイウェイスター,2000,9.1,黒,AC NV TV AW
日産,クリッパートラック 2D 2WD,2009,５ＭＴ,34,U71T,3 - 普通,15 ～ 21,2025年09月,ＳＤ,,,白,660 AC
日産,キックス 5D 4WD,2024,ＡＴ,8,SNP15,5 - すごくきれい,214 ～ 219,2025年09月,Ｘ ＦＯＵＲ スタイルエディション,1200,9.8,赤,AC NV TV AW
日産,ムラーノ 5D 2WD,2011,ＡＴ,113,TZ51,4 - きれい,21 ～ 25,2025年09月,２５０ＸＬ,2500,8.8,グレー,AC NV TV AW SR 革
日産,ノート 5D 2WD,2020,ＡＴ,40,E12,3 - 普通,45 ～ 49,2025年09月,Ｘ Ｖセレクション,1200,,パール,AC
日産,セレナ 5D 2WD,2011,ＡＴ,169,C26,3 - 普通,6 ～ 11,2025年09月,２０Ｇ,2000,,緑,AC NV TV
日産,ノート 5D 2WD,2024,ＡＴ,1,E13,5 - すごくきれい,163 ～ 168,2025年09月,Ｘ,1200,9.11,パール,AC NV TV
日産,ノート 5D 2WD,2017,ＡＴ,37,E12,4 - きれい,34 ～ 36,2025年09月,Ｘ,1200,7.12,パール,AC NV TV AW 革
