メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
三菱ふそう,キャンター 2D 2WD,1992,５ＭＴ,198,FE317BD,-1 - 修復歴あり,166 ～ 171,2025年09月,ダンプ,4200,,パープル,AC
三菱ふそう,キャンター 2WD,1991,５ＭＴ,75,FE337E,-1 - 修復歴あり,106 ～ 109,2025年09月,,4200,,白,
三菱ふそう,キャンター 2WD,1999,６ＭＴ,1173,3 - 普通,43 ～ 46,nan,2025年09月,,,,白,000 AC
三菱ふそう,キャンター 2D 2WD,2017,５ＭＴ,226,FBA20,3 - 普通,37 ～ 41,2025年09月,ベースグレード,3000,,,AC
三菱ふそう,キャンター 2D 2WD,2001,６ＭＴ,395,FE63EEX,3 - 普通,65 ～ 68,2025年09月,ベースグレード,5200,,,AC
三菱ふそう,キャンター 2D 2WD,2019,５ＭＴ,139,FBA30,4 - きれい,133 ～ 138,2025年09月,全低床ダンプ,3000,8.6,白,AC
三菱ふそう,キャンター 2D 2WD,1997,５ＭＴ,65,FE516BC,3 - 普通,68 ～ 72,2025年09月,ダンプ,3600,,青,AC
三菱ふそう,キャンター 2WD,2002,５ＭＴ,250,FB51AB,3 - 普通,25 ～ 31,2025年09月,,2800,,,AC
三菱ふそう,ファイター 2WD,2010,６ＭＴ,799,3 - 普通,147 ～ 151,nan,2025年09月,,,,白,000 AC
三菱ふそう,キャンター 2D 2WD,2017,５ＭＴ,58,FBA60,3 - 普通,185 ～ 191,2025年09月,ダンプ,3000,,白,AC
三菱ふそう,キャンター 2D 2WD,1995,５ＭＴ,187,FE517BD,3 - 普通,133 ～ 137,2025年09月,ダンプ,4200,,青,AC
三菱ふそう,キャンター 2D 2WD,2016,５ＭＴ,84,FBA60,4 - きれい,214 ～ 219,2025年09月,ダンプ,3000,8.6,白,AC
三菱ふそう,キャンター 2D 2WD,1995,５ＭＴ,318,FB511B,3 - 普通,36 ～ 39,2025年09月,ベースグレード,2800,,白,AC
三菱ふそう,キャンター 2D 2WD,1991,５ＭＴ,191,FE437F,3 - 普通,126 ～ 132,2025年09月,ベースグレード,4200,8.3,白,AC
三菱ふそう,ファイター 2D 2WD,2012,ＡＴ,576,3 - 普通,61 ～ 66,nan,2025年09月,ベースグレード,7500,,,AC
三菱ふそう,キャンターガッツ 2WD,2008,５ＭＴ,419,FB70B,3 - 普通,44 ～ 46,2025年09月,,3000,,白,AC NV TV
三菱ふそう,キャンター 2D 2WD,2014,ＡＴ,100,FEB20,3 - 普通,91 ～ 95,2025年09月,ロング,3000,,,AC
三菱ふそう,キャンター 2WD,2015,５ＭＴ,363,FEB80,3 - 普通,78 ～ 84,2025年09月,,3000,,白,AC
三菱ふそう,ファイター 2D 2WD,2020,６ＭＴ,42,4 - きれい,587 ～ 593,nan,2025年09月,ベースグレード,7500,8.4,白,AC
三菱ふそう,キャンター 2WD,2005,５ＭＴ,182,FB70BB,3 - 普通,37 ～ 42,2025年09月,,3000,,白,AC
三菱ふそう,ファイター 2WD,2004,６ＭＴ,177,FK71GC,-1 - 修復歴あり,105 ～ 108,2025年09月,,8200,,白,AC
三菱ふそう,キャンター 2WD,2012,ＡＴ,190,FBA00,3 - 普通,58 ～ 60,2025年09月,,3000,8.1,白,AC
三菱ふそう,キャンター 2D 2WD,2016,５ＭＴ,368,FEA50,3 - 普通,36 ～ 39,2025年09月,ベースグレード,3000,,白,AC
三菱ふそう,キャンター 2D 2WD,2017,ＡＴ,133,FEA20,3 - 普通,78 ～ 82,2025年09月,ベースグレード,3000,,白,AC
三菱ふそう,キャンター 2WD,2015,ＡＴ,110,FBA20,3 - 普通,50 ～ 55,2025年09月,,3000,,赤,AC
三菱ふそう,キャンター 2WD,1986,５ＭＴ,98,FE425E,-1 - 修復歴あり,67 ～ 71,2025年09月,,3600,,白,AC
三菱ふそう,キャンター 4D 2WD,2001,５ＭＴ,320,FE51CB,3 - 普通,63 ～ 69,2025年09月,Ｗキャブ,4200,,白,AC
三菱ふそう,キャンター 2D 2WD,1986,５ＭＴ,115,FE305BD,3 - 普通,96 ～ 102,2025年09月,ダンプ,3600,,,AC
三菱ふそう,ファイター 2D 2WD,2008,６ＭＴ,104,3 - 普通,467 ～ 470,nan,2025年09月,ベースグレード,7500,,シルバー,AC
三菱ふそう,キャンター 2WD,2017,ＡＴ,237,FBA00,3 - 普通,34 ～ 39,2025年09月,,3000,,白,AC
三菱ふそう,キャンター 2D 2WD,2017,５ＭＴ,141,FBA60,3 - 普通,107 ～ 110,2025年09月,ダンプ,3000,,白,AC
三菱ふそう,ファイター 2WD,2013,６ＭＴ,344,FK61F,3 - 普通,88 ～ 92,2025年09月,,7500,,白,AC
三菱ふそう,キャンターガッツ 4WD,2007,５ＭＴ,460,FD70B,3 - 普通,37 ～ 39,2025年09月,,3000,,白,AC
三菱ふそう,キャンター 2D 2WD,1996,５ＭＴ,1002,FE516BC,3 - 普通,69 ～ 72,2025年09月,ダンプ,3600,,白,AC
三菱ふそう,ファイター 2D 2WD,2006,６ＭＴ,997,FK61F,3 - 普通,49 ～ 53,2025年09月,ベースグレード,7500,,,AC
三菱ふそう,キャンター 2D 2WD,1996,５ＭＴ,266,FE517BD,3 - 普通,106 ～ 110,2025年09月,ダンプ,4200,,青,AC
