メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
スズキ,クロスビー 5D 2WD,2018,ＡＴ,35,MN71S,5 - すごくきれい,133 ～ 136,2025年09月,ハイブリッドＭＺ,1000,,,AC AW 革
スズキ,クロスビー 5D 2WD,2023,ＡＴ,29,MN71S,5 - すごくきれい,143 ～ 149,2025年09月,ハイブリッドＭＶ,1000,8.2,,AC NV TV AW 革
スズキ,ワゴンＲ 5D 2WD,2006,ＡＴ,118,MH21S,-1 - 修復歴あり,3 ～ 6,2025年09月,ＦＴ－Ｓリミテッド,,7.11,黒,660 AC AW
スズキ,ジムニー 3D 4WD,2021,ＡＴ,22,JB64W,4 - きれい,148 ～ 152,2025年09月,ＸＣ,,7.10,黒,660 AC AW
スズキ,ハスラー 5D 2WD,2016,ＡＴ,84,MR41S,4 - きれい,47 ～ 49,2025年09月,Ｘ,,,緑,660 AC NV TV AW
スズキ,キャリイトラック 2D 2WD,2018,５ＭＴ,30,DA16T,4 - きれい,44 ～ 46,2025年09月,ＫＣエアコン・パワステ,,,白,660 AC
スズキ,ワゴンＲ 5D 2WD,2007,ＣＡＴ,122,MH21S,3 - 普通,0 ～ 6,2025年09月,ＦＸ－Ｓリミテッド,,,シルバー,660 AC AW
スズキ,ハスラー 5D 2WD,2018,ＡＴ,50,MR41S,4 - きれい,64 ～ 68,2025年09月,Ｘターボ,,,パープル,660 AC AW
スズキ,スペーシア 5D 2WD,2014,ＡＴ,99,MK32S,4 - きれい,14 ～ 20,2025年09月,Ｘリミテッド,,7.12,グレー,660 AC NV TV AW
スズキ,スペーシアギア 5D 2WD,2024,ＡＴ,2,MK94S,5 - すごくきれい,160 ～ 166,2025年09月,ハイブリッドＸＺ,,9.6,,660 AC NV TV AW 革
スズキ,ジムニーシエラ 3D 4WD,2019,ＡＴ,58,JB74W,4 - きれい,175 ～ 180,2025年09月,アイボリーII,1500,8.3,,AC NV TV AW 革
スズキ,スイフト 5D 2WD,2008,５ＭＴ,113,ZC31S,4 - きれい,17 ～ 19,2025年09月,スポーツ,1600,9.9,黄,AC AW
スズキ,ジムニーノマド 5D 4WD,2025,ＡＴ,1,JC74W,5 - すごくきれい,327 ～ 332,2025年09月,ＦＣ,1500,10.8,黒,AC NV TV AW 革
スズキ,ワゴンＲ 5D 2WD,2010,ＡＴ,120,MH23S,-1 - 修復歴あり,5 ～ 11,2025年09月,リミテッド,,9.5,パープル,660 AC AW
スズキ,ジムニーノマド 5D 4WD,2025,ＡＴ,2,JC74W,5 - すごくきれい,328 ～ 332,2025年09月,ＦＣ,1500,10.4,黒,AC NV TV AW 革
スズキ,ワゴンＲ 5D 2WD,2021,ＡＴ,53,MH95S,5 - すごくきれい,89 ～ 93,2025年09月,ハイブリッドＦＺ,,8.1,パール,660 AC AW
スズキ,スイフト 5D 2WD,2012,ＡＴ,154,ZC72S,3 - 普通,13 ～ 16,2025年09月,ＸＧ,1200,9.1,赤,AC AW
スズキ,スペーシアカスタム 5D 2WD,2020,ＡＴ,156,MK53S,3 - 普通,49 ～ 52,2025年09月,ハイブリッドＸＳ,,9.2,パール,660 AC NV TV AW
スズキ,ワゴンＲ 5D 2WD,2009,ＡＴ,195,MH23S,-1 - 修復歴あり,0 ～ 4,2025年09月,ＦＸ,,,白,660 AC
スズキ,ワゴンＲスマイル 5D 2WD,2024,ＡＴ,1,MX91S,3 - 普通,103 ～ 109,2025年09月,ハイブリッドＸ,,9.6,,660 AC NV TV
スズキ,キャリイトラック 4WD,2020,５ＭＴ,115,DA16T,4 - きれい,50 ～ 55,2025年09月,,,8.6,白,660 AC 革
スズキ,キャリイトラック 2D 4WD,2007,５ＭＴ,153,DA63T,2 - 修復必要,11 ～ 16,2025年09月,ＫＣエアコン・パワステ,,8.11,シルバー,660 AC 革
スズキ,ハスラー 5D 2WD,2016,ＡＴ,130,MR31S,4 - きれい,15 ～ 20,2025年09月,Ａ,,7.9,ベージュ,660 AC NV TV AW
スズキ,ワゴンＲ 5D 2WD,2014,ＡＴ,61,MH34S,4 - きれい,26 ～ 30,2025年09月,ＦＸ,,7.11,シルバー,660 AC NV TV AW
スズキ,スイフト 5D 2WD,2017,ＡＴ,151,ZC53S,3 - 普通,30 ～ 33,2025年09月,ハイブリッドＲＳ,1200,,赤,AC
スズキ,ワゴンＲスティングレー 5D 2WD,2019,ＡＴ,38,MH35S,4 - きれい,59 ～ 63,2025年09月,,,,パール,660 AC NV TV AW
スズキ,キャリイトラック 4WD,2016,５ＭＴ,115,DA16T,3 - 普通,34 ～ 40,2025年09月,,,8.9,白,660 AC
スズキ,ワゴンＲ 5D 2WD,2016,ＡＴ,70,MH44S,-1 - 修復歴あり,18 ～ 22,2025年09月,ＦＸリミテッド,,,グレー,660 AC NV TV AW
スズキ,キャリイトラック 2D 2WD,2006,５ＭＴ,196,DA63T,3 - 普通,12 ～ 15,2025年09月,ＫＣエアコン・パワステ,,,白,660 AC
スズキ,スペーシアギア 5D 2WD,2020,ＡＴ,44,MK53S,5 - すごくきれい,122 ～ 127,2025年09月,ハイブリッドＸＺ,,,ベージュ,660 AC
スズキ,スペーシアギア 5D 2WD,2024,ＡＴ,17,MK54S,5 - すごくきれい,185 ～ 189,2025年09月,ハイブリッドＸＺ ターボ,,9.8,紺,660 AC NV TV AW 革
スズキ,ワゴンＲ 5D 2WD,2024,ＡＴ,3,MH85S,5 - すごくきれい,102 ～ 108,2025年09月,ライトブルー,,9.9,,660 AC AW
