メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
米国日産,フロンティア 4WD,2009,ＡＴ,230,3 - 普通,58 ～ 64,nan,2024年06月,シルバーII,4000,,,AC NV TV AW SR 革
米国日産,ダットサントラック 2D 2WD,1994,５ＭＴ,103,3 - 普通,98 ～ 103,nan,2024年05月,,3000,6.9,黒,AC NV TV AW SR 革
米国日産,ダットサントラック 2D 2WD,1994,５ＭＴ,102,3 - 普通,97 ～ 103,nan,2024年05月,,3000,6.12,黒,AC NV TV AW SR 革
米国日産,ダットサントラック 2D 2WD,1994,５ＭＴ,106,3 - 普通,98 ～ 101,nan,2024年05月,,3000,6.12,黒,AC NV TV AW SR 革
米国日産,ダットサントラック 2D 2WD,1994,５ＭＴ,101,3 - 普通,99 ～ 102,nan,2024年05月,,3000,6.7,黒,AC NV TV AW SR 革
米国日産,アルマダ 2WD,2011,ＡＴ,113,3 - 普通,27 ～ 33,nan,2024年05月,,5600,,黒,AC AW
米国日産,アルマダ 2WD,2011,ＡＴ,113,3 - 普通,27 ～ 31,nan,2024年05月,,5600,,黒,AC AW
米国日産,クエスト 5D 2WD,2012,ＡＴ,41,5 - すごくきれい,211 ～ 215,nan,2024年05月,,3500,,黒,AC AW SR 革
米国日産,ダットサントラック 2D 2WD,2020,５ＭＴ,198,3 - 普通,167 ～ 170,nan,2024年04月,,2400,6.10,青,AC
米国日産,ダットサントラック 2D 2WD,2020,５ＭＴ,196,3 - 普通,166 ～ 169,nan,2024年04月,,2400,6.10,青,AC
米国日産,ダットサントラック 2D 2WD,2020,５ＭＴ,194,3 - 普通,165 ～ 170,nan,2024年04月,,2400,6.4,青,AC
米国日産,ダットサントラック 2D 2WD,2020,５ＭＴ,194,3 - 普通,166 ～ 171,nan,2024年04月,,2400,6.4,青,AC
米国日産,フロンティア 4WD,2006,ＡＴ,128,-1 - 修復歴あり,48 ～ 52,nan,2024年04月,,4000,6.9,黒,AC
米国日産,ムラーノ 4WD,2009,ＡＴ,126,4 - きれい,62 ～ 64,nan,2024年04月,,3500,7.11,青,AC AW SR 革
米国日産,フロンティア 4WD,2006,ＡＴ,124,-1 - 修復歴あり,49 ～ 53,nan,2024年04月,,4000,6.5,黒,AC
米国日産,ムラーノ 4WD,2009,ＡＴ,120,4 - きれい,61 ～ 64,nan,2024年04月,,3500,7.12,青,AC AW SR 革
米国日産,フロンティア 4WD,2006,ＡＴ,129,-1 - 修復歴あり,48 ～ 51,nan,2024年04月,,4000,6.4,黒,AC
米国日産,ムラーノ 4WD,2009,ＡＴ,126,4 - きれい,62 ～ 64,nan,2024年04月,,3500,7.10,青,AC AW SR 革
米国日産,フロンティア 4WD,2011,ＡＴ,166,3 - 普通,76 ～ 79,nan,2024年03月,,4000,6.12,グレー,AC AW SR 革
米国日産,フロンティア 4WD,2011,ＡＴ,170,3 - 普通,75 ～ 80,nan,2024年03月,,4000,6.9,グレー,AC AW SR 革
米国日産,フロンティア 4WD,2011,ＡＴ,165,3 - 普通,75 ～ 79,nan,2024年03月,,4000,6.8,グレー,AC AW SR 革
米国日産,クエスト 5D 2WD,2012,ＡＴ,125,4 - きれい,126 ～ 129,nan,2024年03月,,3500,6.11,パール,AC AW
米国日産,アルマダ 5D 2WD,2007,ＡＴ,126,3 - 普通,37 ～ 41,nan,2024年03月,ＬＥ,5600,6.3,黒,AC NV TV AW SR 革
米国日産,タイタン 4D 4WD,2006,ＡＴ,126,4 - きれい,116 ～ 119,nan,2024年03月,クルーキャブＬＥ,5600,6.5,白,AC NV TV AW 革
