メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
ボルボ,ＸＣ６０ 4WD,2019,ＡＴ,77,UD4204TXC,4 - きれい,181 ～ 183,2025年09月,,2000,9.1,グレー,AC NV TV AW 革
ボルボ,Ｖ４０ 5D 2WD,2016,ＡＴ,23,MB420,4 - きれい,50 ～ 53,2025年09月,Ｔ５ Ｒデザイン,2000,,白,AC NV TV AW 革
ボルボ,Ｖ９０ 5D 4WD,2017,ＡＴ,46,PB420,4 - きれい,171 ～ 175,2025年09月,Ｔ６ ＡＷＤ インスクリプション,2000,,シルバー,AC NV TV AW SR 革
ボルボ,ＸＣ９０ 5D 4WD,2016,ＡＴ,23,LB420XC,5 - すごくきれい,261 ～ 263,2025年09月,Ｔ５ ＡＷＤ モーメンタム,2000,7.8,パール,AC NV TV AW SR 革
ボルボ,Ｖ６０ 5D 4WD,2018,ＡＴ,125,FB420,4 - きれい,69 ～ 73,2025年09月,クロスカントリー Ｔ５ ＡＷＤ クラシック,2000,,パール,AC NV TV AW SR 革
ボルボ,Ｖ６０ 2WD,2016,ＡＴ,17,FB4154T,5 - すごくきれい,101 ～ 104,2025年09月,,1500,9.4,白,AC NV TV AW 革
ボルボ,Ｖ９０ 5D 4WD,2021,ＡＴ,32,PB420PA,5 - すごくきれい,349 ～ 353,2025年09月,リチャージ ＰＨＶ Ｔ８ ＡＷＤ インスクリプション,2000,8.9,白,AC NV TV AW SR 革
ボルボ,Ｖ６０ 5D 2WD,2012,ＡＴ,57,FB4164T,4 - きれい,22 ～ 25,2025年09月,ドライブｅ,1600,9.9,黒,AC NV TV AW SR 革
ボルボ,ＸＣ６０ 5D 2WD,2017,ＡＴ,92,DD4204TXC,5 - すごくきれい,109 ～ 113,2025年09月,Ｄ４ クラシック,2000,,白,AC NV TV AW SR 革
ボルボ,Ｖ４０ 5D 4WD,2013,ＡＴ,92,MB5204T,5 - すごくきれい,20 ～ 24,2025年09月,クロスカントリー Ｔ５ ＡＷＤ,2000,8.8,白,AC NV TV AW 革
ボルボ,ＸＣ６０ 5D 2WD,2011,ＡＴ,63,DB4204TXC,5 - すごくきれい,35 ～ 37,2025年09月,Ｔ５ ＬＥ,2000,8.5,黒,AC NV TV AW SR 革
ボルボ,ＸＣ６０ 5D 4WD,2021,ＡＴ,49,UB420TXCM,5 - すごくきれい,298 ～ 302,2025年09月,Ｂ５ ＡＷＤ インスクリプション,2000,8.4,黒,AC NV TV AW SR 革
ボルボ,Ｖ４０ 5D 2WD,2016,ＡＴ,43,MD4204T,5 - すごくきれい,77 ～ 80,2025年09月,Ｄ４ インスクリプション,2000,,青,AC NV TV AW 革
ボルボ,ＸＣ６０ 5D 4WD,2018,ＡＴ,93,UD4204TXC,4 - きれい,242 ～ 244,2025年09月,Ｄ４ ＡＷＤ インスクリプション,2000,,青,AC NV TV AW SR 革
ボルボ,Ｓ６０ 4D 2WD,2014,ＡＴ,69,FB4164T,3 - 普通,7 ～ 12,2025年09月,Ｔ４ ＳＥ,1600,7.12,黒,AC NV TV AW 革
ボルボ,ＸＣ６０ 5D 2WD,2013,ＡＴ,86,DB4204TXC,4 - きれい,33 ～ 37,2025年09月,Ｔ５ ＳＥ,2000,,黒,AC NV TV AW SR 革
ボルボ,Ｓ４０ 2WD,2008,ＡＴ,77,MB5244,4 - きれい,6 ～ 11,2025年09月,,2400,,グレー,AC NV TV AW SR 革
ボルボ,Ｖ７０ 5D 2WD,2007,ＡＴ,177,SB5244W,3 - 普通,7 ～ 11,2025年09月,クラシック,2400,8.11,白,AC NV TV SR 革
ボルボ,ＸＣ９０ 5D 4WD,2010,ＡＴ,139,CB6324AW,4 - きれい,14 ～ 18,2025年09月,ＳＥ,3200,,パール,AC
ボルボ,Ｖ４０ 5D 2WD,2015,ＡＴ,53,MB4164T,3 - 普通,8 ～ 12,2025年09月,Ｔ４,1600,8.4,シルバー,AC NV TV AW
ボルボ,Ｖ４０ 5D 2WD,2016,ＡＴ,81,MB4154T,5 - すごくきれい,51 ～ 57,2025年09月,Ｔ３ モメンタム,1500,,青,AC NV TV AW SR 革
ボルボ,Ｖ４０ 2WD,2014,ＡＴ,91,MB4164T,4 - きれい,7 ～ 12,2025年09月,,1600,,紺,AC NV TV AW SR
ボルボ,Ｃ３０ 2WD,2010,ＡＴ,62,MB4204S,4 - きれい,5 ～ 9,2025年09月,,2000,,黒,AC AW
ボルボ,Ｖ４０ 5D 2WD,2016,ＡＴ,80,MB4154T,4 - きれい,28 ～ 30,2025年09月,Ｔ３ ＳＥ,1500,,黒,AC NV TV AW 革
ボルボ,Ｖ４０ 5D 2WD,2015,ＡＴ,108,MB4164T,3 - 普通,11 ～ 15,2025年09月,Ｔ４,1600,,白,AC NV TV AW 革
ボルボ,Ｖ７０ 2WD,2011,ＡＴ,174,BB4204TW,3 - 普通,7 ～ 12,2025年09月,,2000,,シルバー,AC
ボルボ,Ｖ５０ 2WD,2012,ＡＴ,132,MB4204S,4 - きれい,5 ～ 9,2025年09月,,2000,,シルバー,AC AW 革
ボルボ,ＸＣ６０ 5D 2WD,2015,ＡＴ,82,DB420XC,5 - すごくきれい,82 ～ 84,2025年09月,Ｔ５ Ｒデザイン,2000,7.10,黒,AC NV TV AW SR 革
ボルボ,Ｖ４０ 5D 2WD,2017,ＡＴ,60,MD4204T,5 - すごくきれい,84 ～ 86,2025年09月,Ｄ４ インスクリプション,2000,8.3,パール,AC NV TV AW SR 革
ボルボ,ＸＣ９０ 5D 4WD,2007,ＡＴ,120,CB5254AW,3 - 普通,16 ～ 19,2025年09月,ブラックパールエディション,2500,,黒,AC AW 革
ボルボ,ＸＣ６０ 5D 2WD,2013,ＡＴ,78,DB4204TXC,4 - きれい,20 ～ 25,2025年09月,Ｔ５,2000,9.1,黒,AC NV TV AW 革
ボルボ,Ｓ６０ 4D 2WD,2012,ＡＴ,90,FB4164T,4 - きれい,9 ～ 12,2025年09月,ドライブe,1600,,白,AC NV TV AW
ボルボ,ＸＣ９０ 5D 4WD,2019,ＡＴ,124,LD4204TXC,4 - きれい,235 ～ 239,2025年09月,Ｄ５ ＡＷＤ インスクリプション,2000,8.12,パール,AC NV TV AW 革
ボルボ,Ｖ４０ 5D 2WD,2014,ＡＴ,77,MB4164T,4 - きれい,12 ～ 16,2025年09月,Ｔ４,1600,,白,AC NV TV AW 革
ボルボ,Ｖ６０ 5D 2WD,2014,ＡＴ,119,FB420,4 - きれい,16 ～ 18,2025年09月,Ｔ５ ＳＥ,2000,,白,AC NV TV AW 革
ボルボ,Ｖ６０ 5D 2WD,2013,ＡＴ,112,FB4164T,4 - きれい,23 ～ 25,2025年09月,Ｔ４,1600,,青,AC NV TV AW 革
ボルボ,Ｖ６０ 5D 2WD,2018,ＡＴ,35,ZB420,5 - すごくきれい,224 ～ 227,2025年09月,Ｔ５ インスクリプション,2000,,黒,AC NV TV AW SR 革
ボルボ,Ｖ４０ 5D 2WD,2013,ＡＴ,28,MB5204T,5 - すごくきれい,32 ～ 37,2025年09月,Ｔ５ Ｒデザイン,2000,8.5,赤,AC NV TV AW SR 革
ボルボ,Ｖ６０ 5D 2WD,2016,ＡＴ,59,FD4204T,4 - きれい,73 ～ 75,2025年09月,Ｄ４ ダイナミックエディション,2000,,黒,AC NV TV AW 革
ボルボ,Ｖ５０ 5D 2WD,2012,ＡＴ,56,MB4204S,5 - すごくきれい,21 ～ 25,2025年09月,２．０クラシック,2000,,白,AC AW SR 革
ボルボ,Ｖ５０ 5D 2WD,2011,ＡＴ,85,MB4204S,5 - すごくきれい,9 ～ 13,2025年09月,２．０クラシック,2000,8.9,白,AC AW SR 革
ボルボ,Ｖ６０ 5D 2WD,2014,ＡＴ,83,FB4164T,4 - きれい,24 ～ 28,2025年09月,Ｔ４ ＳＥ,1600,7.9,パール,AC NV TV AW 革
ボルボ,Ｖ６０ 5D 2WD,2015,ＡＴ,96,FB420,4 - きれい,28 ～ 32,2025年09月,Ｔ５ ＳＥ,2000,8.1,シルバー,AC NV TV AW SR 革
ボルボ,Ｖ４０ 5D 2WD,2018,ＡＴ,81,MD4204T,4 - きれい,57 ～ 61,2025年09月,Ｄ４ モメンタム,2000,,黒,AC NV TV AW SR 革
ボルボ,Ｖ７０ 5D 2WD,2011,ＡＴ,69,BB4204TW,5 - すごくきれい,11 ～ 16,2025年09月,Ｔ５ ＳＥ,2000,,シルバー,AC 革
ボルボ,ＸＣ６０ 4WD,2014,ＡＴ,58,DB6304TXC,4 - きれい,53 ～ 58,2025年09月,,3000,,,AC NV TV AW SR 革
ボルボ,Ｖ６０ 5D 2WD,2021,ＡＴ,29,ZB420TM,5 - すごくきれい,269 ～ 273,2025年09月,Ｂ５ インスクリプション,2000,8.9,黒,AC NV TV AW SR 革
ボルボ,Ｖ７０ 5D 2WD,2014,ＡＴ,50,BB420W,5 - すごくきれい,64 ～ 67,2025年09月,Ｔ５ ＳＥ,2000,7.10,白,AC NV TV AW 革
ボルボ,Ｖ４０ 5D 2WD,2013,ＡＴ,28,MB5204T,5 - すごくきれい,32 ～ 37,2025年09月,Ｔ５ Ｒデザイン,2000,8.5,赤,AC NV TV AW SR 革
ボルボ,Ｖ６０ 5D 2WD,2016,ＡＴ,59,FD4204T,4 - きれい,73 ～ 75,2025年09月,Ｄ４ ダイナミックエディション,2000,,黒,AC NV TV AW 革
ボルボ,Ｖ５０ 5D 2WD,2012,ＡＴ,56,MB4204S,5 - すごくきれい,21 ～ 25,2025年09月,２．０クラシック,2000,,白,AC AW SR 革
ボルボ,Ｖ５０ 5D 2WD,2011,ＡＴ,85,MB4204S,5 - すごくきれい,9 ～ 13,2025年09月,２．０クラシック,2000,8.9,白,AC AW SR 革
ボルボ,Ｖ６０ 5D 2WD,2014,ＡＴ,83,FB4164T,4 - きれい,24 ～ 28,2025年09月,Ｔ４ ＳＥ,1600,7.9,パール,AC NV TV AW 革
ボルボ,Ｖ６０ 5D 2WD,2015,ＡＴ,96,FB420,4 - きれい,28 ～ 32,2025年09月,Ｔ５ ＳＥ,2000,8.1,シルバー,AC NV TV AW SR 革
ボルボ,Ｖ４０ 5D 2WD,2018,ＡＴ,81,MD4204T,4 - きれい,57 ～ 61,2025年09月,Ｄ４ モメンタム,2000,,黒,AC NV TV AW SR 革
ボルボ,Ｖ７０ 5D 2WD,2011,ＡＴ,69,BB4204TW,5 - すごくきれい,11 ～ 16,2025年09月,Ｔ５ ＳＥ,2000,,シルバー,AC 革
ボルボ,ＸＣ６０ 4WD,2014,ＡＴ,58,DB6304TXC,4 - きれい,53 ～ 58,2025年09月,,3000,,,AC NV TV AW SR 革
ボルボ,Ｖ６０ 5D 2WD,2021,ＡＴ,29,ZB420TM,5 - すごくきれい,269 ～ 273,2025年09月,Ｂ５ インスクリプション,2000,8.9,黒,AC NV TV AW SR 革
ボルボ,Ｖ７０ 5D 2WD,2014,ＡＴ,50,BB420W,5 - すごくきれい,64 ～ 67,2025年09月,Ｔ５ ＳＥ,2000,7.10,白,AC NV TV AW 革
ボルボ,Ｖ９０ 5D 2WD,2023,ＡＴ,14,PB420TM,5 - すごくきれい,351 ～ 357,2025年09月,アルティメット Ｂ５,2000,8.2,パール,AC NV TV AW SR 革
ボルボ,Ｖ４０ 5D 2WD,2014,ＡＴ,50,MB4164T,4 - きれい,21 ～ 25,2025年09月,Ｔ４ ＳＥ,1600,,白,AC NV TV AW 革
ボルボ,ＸＣ６０ 5D 2WD,2010,ＡＴ,114,DB4204TXC,4 - きれい,22 ～ 26,2025年09月,Ｔ５ ＳＥ,2000,,シルバー,AC NV TV AW 革
ボルボ,Ｖ６０ 5D 2WD,2015,ＡＴ,77,FB4164T,-1 - 修復歴あり,20 ～ 24,2025年09月,Ｔ４ ＳＥ,1600,,パール,AC NV TV AW SR 革
ボルボ,Ｖ７０ 2WD,2013,ＡＴ,106,BB4164TW,4 - きれい,8 ～ 12,2025年09月,,1600,,黒,AC NV TV AW 革
ボルボ,Ｖ４０ 5D 2WD,2017,ＡＴ,54,MD4204T,5 - すごくきれい,81 ～ 84,2025年09月,Ｄ４ インスクリプション,2000,8.7,パール,AC NV TV AW SR 革
ボルボ,Ｖ４０ 5D 2WD,2014,ＡＴ,68,MB4164T,4 - きれい,25 ～ 28,2025年09月,Ｔ４ ＳＥ,1600,9.3,パール,AC AW 革
ボルボ,ＸＣ６０ 5D 4WD,2023,ＡＴ,19,UB420TXCMA,5 - すごくきれい,398 ～ 401,2025年09月,アルティメット Ｂ５ ＡＷＤ,2000,,パール,AC NV TV AW SR 革
ボルボ,Ｖ６０ 5D 4WD,2022,ＡＴ,21,ZB420TM,5 - すごくきれい,307 ～ 309,2025年09月,クロスカントリー Ｂ５ ＡＷＤ,2000,9.6,グレー,AC NV TV AW SR 革
ボルボ,Ｖ９０ 5D 4WD,2019,ＡＴ,70,PD4204T,5 - すごくきれい,257 ～ 261,2025年09月,クロスカントリー Ｄ４ ＡＷＤ プロ,2000,8.10,グレー,AC NV TV AW SR 革
ボルボ,Ｖ６０ 5D 4WD,2020,ＡＴ,114,ZB420PT6,4 - きれい,133 ～ 137,2025年09月,Ｔ６ ツインエンジン ＡＷＤ インスクリプション,2000,,パール,AC NV TV AW SR 革
ボルボ,Ｖ４０ 5D 2WD,2018,ＡＴ,42,MD4204T,5 - すごくきれい,116 ～ 121,2025年09月,クロスカントリー Ｄ４ アクティブエディション,2000,,赤,AC NV TV AW SR 革
ボルボ,Ｖ７０ 5D 2WD,2008,ＡＴ,114,BB5254W,4 - きれい,7 ～ 12,2025年09月,２．５Ｔ ＬＥ,2500,,ベージュ,AC AW 革
ボルボ,Ｖ６０ 5D 2WD,2014,ＡＴ,52,FB4164T,4 - きれい,31 ～ 36,2025年09月,Ｔ４ ＳＥ,1600,8.9,白,AC NV TV AW SR 革
ボルボ,Ｖ６０ 5D 2WD,2015,ＡＴ,90,FB420,4 - きれい,29 ～ 34,2025年09月,Ｔ５ ＳＥ,2000,,白,AC NV TV AW 革
ボルボ,Ｖ７０ 5D 2WD,2008,ＡＴ,91,BB6324W,4 - きれい,74 ～ 79,2025年09月,３．２ＳＥ,3200,7.9,黒,AC NV TV AW SR 革
ボルボ,ＸＣ４０ 5D 4WD,2020,ＡＴ,14,XB420TXCM,5 - すごくきれい,218 ～ 221,2025年09月,Ｂ４ ＡＷＤ モメンタム,2000,,パール,AC NV TV AW SR 革
ボルボ,ＸＣ６０ 5D 4WD,2022,ＡＴ,38,UB420TXCM,5 - すごくきれい,339 ～ 341,2025年09月,Ｂ５ ＡＷＤ インスクリプション,2000,,黒,AC NV TV AW 革
ボルボ,Ｖ４０ 5D 2WD,2013,ＡＴ,73,MB4164T,4 - きれい,21 ～ 27,2025年09月,Ｔ４ ＳＥ,1600,8.5,白,AC NV TV AW SR 革
