メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
マツダ,ＣＸ－５ 5D 4WD,2015,ＡＴ,101,KE2AW,4 - きれい,53 ～ 58,2025年09月,ＸＤ プロアクティブ,2200,8.8,黒,AC NV TV AW SR 革
マツダ,ベリーサ 5D 2WD,2006,ＡＴ,83,DC5W,3 - 普通,7 ～ 11,2025年09月,Ｌ,1500,,パール,AC
マツダ,デミオ 5D 2WD,2017,ＡＴ,86,DJ3FS,4 - きれい,33 ～ 36,2025年09月,１３Ｓ,1300,,赤,AC AW
マツダ,プレマシー 5D 2WD,2013,ＡＴ,90,CWFFW,4 - きれい,7 ～ 13,2025年09月,２０Ｓ－スカイアクティブ,2000,,シルバー,AC NV TV AW 革
マツダ,アテンザスポーツワゴン 5D 2WD,2005,ＡＴ,143,GYEW,3 - 普通,8 ～ 12,2025年09月,２０Ｆ,2000,7.12,シルバー,AC NV TV AW SR 革
マツダ,ベリーサ 5D 2WD,2007,ＡＴ,146,DC5W,3 - 普通,11 ～ 13,2025年09月,Ｃ,1500,,オレンジ,AC AW SR
マツダ,ＭＡＺＤＡ３ファストバック 5D 2WD,2019,ＡＴ,34,BP5P,-1 - 修復歴あり,109 ～ 114,2025年09月,１５Ｓツーリング,1500,8.7,赤,AC NV TV AW SR 革
マツダ,ＣＸ－５ 5D 2WD,2012,ＡＴ,93,KEEFW,3 - 普通,50 ～ 52,2025年09月,２０Ｓ,2000,,赤,AC NV TV AW SR 革
マツダ,ＣＸ－３０ 5D 2WD,2021,ＡＴ,70,DMEP,4 - きれい,142 ～ 146,2025年09月,２０Ｓ Ｌパッケージ,2000,8.5,黒,AC NV TV AW SR 革
マツダ,ＡＺワゴン 5D 2WD,2012,５ＭＴ,60,MJ23S,-1 - 修復歴あり,6 ～ 8,2025年09月,ＸＧ,,,シルバー,660 AC NV TV AW SR 革
マツダ,ＣＸ－３ 5D 2WD,2018,ＡＴ,65,DKEFW,5 - すごくきれい,103 ～ 107,2025年09月,２０Ｓ,2000,,パール,AC NV TV AW SR 革
マツダ,デミオ 5D 2WD,2007,ＡＴ,49,DY3W,3 - 普通,3 ～ 8,2025年09月,カジュアルエアロアクティブ,1300,8.3,黒,AC AW
マツダ,デミオ 5D 2WD,2018,ＡＴ,53,DJ3FS,4 - きれい,67 ～ 73,2025年09月,１３Ｓ,1300,8.10,青,AC
