メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
オペル,ザフィーラ 5D 2WD,2000,ＡＴ,79,XM180,3 - 普通,7 ～ 12,2024年06月,,1800,,紺,AC
オペル,アストラ 2WD,1995,ＡＴ,17,XD200,3 - 普通,8 ～ 12,2024年05月,,2000,6.6,赤,AC
オペル,ザフィーラ 5D 2WD,2001,ＡＴ,146,XM181,3 - 普通,6 ～ 11,2024年05月,,1800,,緑,AC
オペル,ザフィーラ 5D 2WD,2001,ＡＴ,152,XM181,3 - 普通,7 ～ 12,2024年05月,,1800,,緑,AC
オペル,オメガ 5D 2WD,2003,ＡＴ,996,XF260,3 - 普通,15 ～ 20,2024年03月,ワゴンスポーツ,2600,,黒,AC AW 革
オペル,ヴィータ 2WD,2003,ＡＴ,107,XN140,3 - 普通,3 ～ 8,2024年03月,,1400,,シルバー,AC AW
オペル,アストラ オープン 2WD,2002,ＡＴ,52,XK220,4 - きれい,14 ～ 16,2024年03月,カブリオ,2200,7.8,赤,AC AW 革
オペル,スピードスター オープン 2WD,2003,５ＭＴ,77,E00Z22,4 - きれい,135 ～ 137,2024年03月,ベースグレード,2200,,黒,AW 革
オペル,スピードスター オープン 2WD,2003,５ＭＴ,28,E00Z22,-1 - 修復歴あり,136 ～ 141,2024年03月,ベースグレード,2200,6.7,シルバー,AW 革
オペル,ベクトラ 4D 2WD,1993,ＡＴ,42,XC200,-1 - 修復歴あり,7 ～ 13,2024年02月,ＣＤ,2000,,ベージュ,AC
オペル,スピードスター オープン 2WD,2003,５ＭＴ,25,E00Z22,5 - すごくきれい,219 ～ 225,2024年02月,ベースグレード,2200,6.7,シルバー,AW 革
オペル,アストラ 5D 2WD,1999,ＡＴ,90,XK180,3 - 普通,6 ～ 10,2024年02月,ＣＤ,1800,6.8,シルバー,AC
オペル,スピードスター オープン 2WD,2003,５ＭＴ,75,E00Z22,4 - きれい,136 ～ 140,2024年02月,ベースグレード,2200,,黒,AW
オペル,ベクトラ 5D 2WD,2004,ＡＴ,68,Z02Z32,3 - 普通,7 ～ 11,2024年01月,ＧＴＳ３．２,3200,,黒,AC AW SR 革
